البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
ولا يلْقَون من يلقو ن منهم بالمعاذِيرْ,ن منهم بالمعاذِيرْ,ولا يلْقَون من يلقو,الهزج,ابن سناء الملك
ولا يدرون ما الكتبُ وتصنيف المساطِيْرْ,وتصنيف المساطِيْرْ,ولا يدرون ما الكتبُ,الهزج,ابن سناء الملك
ولا الشِّعْرُ بميزانِ ولا النحوُ بتَحْريرْ,ولا النحوُ بتَحْريرْ,ولا الشِّعْرُ بميزانِ,الهزج,ابن سناء الملك
وإِن أَعوزهم نُقْلٌ فأَعراضُ المشاهيرْ,فأَعراضُ المشاهيرْ,وإِن أَعوزهم نُقْلٌ,الهزج,ابن سناء الملك
ويستغنون بالأَعْشَا بِ عن تلكَ الأَزاهِيرْ,بِ عن تلكَ الأَزاهِيرْ,ويستغنون بالأَعْشَا,الهزج,ابن سناء الملك
وبالبقلِ عن الورد وبالقُرْطِ عن الخِيرْ,وبالقُرْطِ عن الخِيرْ,وبالبقلِ عن الورد,الهزج,ابن سناء الملك
عراةٌ وثيابُ القو م حيطانُ الدَّساكيرْ,م حيطانُ الدَّساكيرْ,عراةٌ وثيابُ القو,الهزج,ابن سناء الملك
فقد شقُّوا بها القُمْصَ وقد باعوا البَقَايير,وقد باعوا البَقَايير,فقد شقُّوا بها القُمْصَ,الهزج,ابن سناء الملك
تراهم أَبدَ الدَّهر سُكَارَى أَو مَخَامير,سُكَارَى أَو مَخَامير,تراهم أَبدَ الدَّهر,الهزج,ابن سناء الملك
فعالَو أَوهم واللـ ـه أَكياسٌ نَخَارِير,ـه أَكياسٌ نَخَارِير,فعالَو أَوهم واللـ,الهزج,ابن سناء الملك
وفيهم أَحورُ الطرفِ بِقَلْبي منه تحييرْ,بِقَلْبي منه تحييرْ,وفيهم أَحورُ الطرفِ,الهزج,ابن سناء الملك
ولولاه لما قرَّطْـ ـت سكَّانَ المواخيرْ,ـت سكَّانَ المواخيرْ,ولولاه لما قرَّطْـ,الهزج,ابن سناء الملك
تعلقت به غِرّاً وما في الغِرِّ تَغْرِيرْ,وما في الغِرِّ تَغْرِيرْ,تعلقت به غِرّاً,الهزج,ابن سناء الملك
سباني أَنَّهُ يمزِ جُ تأْنيثاً بتذكير,جُ تأْنيثاً بتذكير,سباني أَنَّهُ يمزِ,الهزج,ابن سناء الملك
فمن أُسْد الشَّرى أَضْحَى ومن حِوُر المقاصيرْ,ومن حِوُر المقاصيرْ,فمن أُسْد الشَّرى أَضْحَى,الهزج,ابن سناء الملك
وعِطْفٌ فيه تفتيت وجَفْنٌ فيه تفتيرْ,وجَفْنٌ فيه تفتيرْ,وعِطْفٌ فيه تفتيت,الهزج,ابن سناء الملك
ونَشْرٌ للبساتين وخُضْرٌ للزَّنابيرْ,وخُضْرٌ للزَّنابيرْ,ونَشْرٌ للبساتين,الهزج,ابن سناء الملك
ودَلٌّ لا بتصنيعٍ وحسنٌ لا بتزويرْ,وحسنٌ لا بتزويرْ,ودَلٌّ لا بتصنيعٍ,الهزج,ابن سناء الملك
وفي مبسمه العذبِ من الغُصْنِ نَواوِيرْ,من الغُصْنِ نَواوِيرْ,وفي مبسمه العذبِ,الهزج,ابن سناء الملك
وفي مِعصمه العَبْلِ من الرَّاح أَساويرْ,من الرَّاح أَساويرْ,وفي مِعصمه العَبْلِ,الهزج,ابن سناء الملك
وقد برَّح بالعُشَّا قِ تعقيدٌ وتعْسِيرْ,قِ تعقيدٌ وتعْسِيرْ,وقد برَّح بالعُشَّا,الهزج,ابن سناء الملك
فقد ضجُّوا من الغَيْظ وقد شَدُّوا الزنانيرْ,وقد شَدُّوا الزنانيرْ,فقد ضجُّوا من الغَيْظ,الهزج,ابن سناء الملك
أَلا يا عاذِلِي فيهِ سكبْتَ الماءَ في الجِيرْ,سكبْتَ الماءَ في الجِيرْ,أَلا يا عاذِلِي فيهِ,الهزج,ابن سناء الملك
وقد قابلتُ تقليلـ ـك من عشقي بتكثيرْ,ـك من عشقي بتكثيرْ,وقد قابلتُ تقليلـ,الهزج,ابن سناء الملك
أَنا باقٍ على العهدِ وغيري فيه تَغْييرْ,وغيري فيه تَغْييرْ,أَنا باقٍ على العهدِ,الهزج,ابن سناء الملك
وما الصَّفْوُ سِوَى العِشْق وكل العيش تكديرْ,وكل العيش تكديرْ,وما الصَّفْوُ سِوَى العِشْق,الهزج,ابن سناء الملك
ولي فيه أَحاديثٌ ولي فيه أَخَابِيرْ,ولي فيه أَخَابِيرْ,ولي فيه أَحاديثٌ,الهزج,ابن سناء الملك
وقد أَفنى الدنانير وجوهٌ كالدَّنانيرْ,وجوهٌ كالدَّنانيرْ,وقد أَفنى الدنانير,الهزج,ابن سناء الملك
نضا عَضْباً من الجَفْن يرد العَضْبَ في الجفنِ,يرد العَضْبَ في الجفنِ,نضا عَضْباً من الجَفْن,الهزج,ابن قلاقس
وولّى كاشرَ السنّ بتيهٍ كاسرِ السَنِّ,بتيهٍ كاسرِ السَنِّ,وولّى كاشرَ السنّ,الهزج,ابن قلاقس
فخلّ العَضْبَ واللَدْنَ مكانَ العُضْب واللُدْنِ,مكانَ العُضْب واللُدْنِ,فخلّ العَضْبَ واللَدْنَ,الهزج,ابن قلاقس
فللحبّ جراحاتٌ بلا ضَربٍ ولا طَعْنِ,بلا ضَربٍ ولا طَعْنِ,فللحبّ جراحاتٌ,الهزج,ابن قلاقس
وما أسعد من لاقى جيوشَ الحُسنِ بالحَزْنِ,جيوشَ الحُسنِ بالحَزْنِ,وما أسعد من لاقى,الهزج,ابن قلاقس
فحِدْ عني يا لائ مُ أو فاسمعْ وخُذْ عنّي,مُ أو فاسمعْ وخُذْ عنّي,فحِدْ عني يا لائ,الهزج,ابن قلاقس
فإني إن تبصّرتَ مطيعٌ لك أو إنّي,مطيعٌ لك أو إنّي,فإني إن تبصّرتَ,الهزج,ابن قلاقس
وقلبي في لَظى باتَ له طرفَي في عَدْنِ,له طرفَي في عَدْنِ,وقلبي في لَظى باتَ,الهزج,ابن قلاقس
بغصنٍ فيه أزهارٌ بديعاتٌ من الحُسْن,بديعاتٌ من الحُسْن,بغصنٍ فيه أزهارٌ,الهزج,ابن قلاقس
فمن وردٍ غَدا يُسقى حياءً لا حَيا مُزْن,حياءً لا حَيا مُزْن,فمن وردٍ غَدا يُسقى,الهزج,ابن قلاقس
وآسٌ أبداً يُجْنى على منْ رامَ أن يجْني,على منْ رامَ أن يجْني,وآسٌ أبداً يُجْنى,الهزج,ابن قلاقس
وقالوا الغُصْنُ في البستا نِ والبستانُ في الغُصْن,نِ والبستانُ في الغُصْن,وقالوا الغُصْنُ في البستا,الهزج,ابن قلاقس
فساعِدْني يا عَدْن يَ أو عِدْني أو عُدْني,يَ أو عِدْني أو عُدْني,فساعِدْني يا عَدْن,الهزج,ابن قلاقس
منًى أحْلى من الأمن وحُرِّفْهُ من المَنِّ,وحُرِّفْهُ من المَنِّ,منًى أحْلى من الأمن,الهزج,ابن قلاقس
أظنّ الدهرَ يا أغي دُ قد أعداكَ بالضَنّ,دُ قد أعداكَ بالضَنّ,أظنّ الدهرَ يا أغي,الهزج,ابن قلاقس
أبٌ لولا عُلا الفاض لِ ما جرّتْ له بابنِ,لِ ما جرّتْ له بابنِ,أبٌ لولا عُلا الفاض,الهزج,ابن قلاقس
ولولا مجدُه الباس قُ لم أُثْنِ ولم أبْنِ,قُ لم أُثْنِ ولم أبْنِ,ولولا مجدُه الباس,الهزج,ابن قلاقس
فتًى أفصحُ من قسٍّ فتًى أسمعُ من معْنِ,فتًى أسمعُ من معْنِ,فتًى أفصحُ من قسٍّ,الهزج,ابن قلاقس
ترانا نمدحُ الفضل وعن أوصافِه نَكْني,وعن أوصافِه نَكْني,ترانا نمدحُ الفضل,الهزج,ابن قلاقس
ونستغرقُ في وصفِ ال معالي وله نَعْني,معالي وله نَعْني,ونستغرقُ في وصفِ ال,الهزج,ابن قلاقس
أتينا بقرى الأشعا رِ نَهْديها الى المُدْنِ,رِ نَهْديها الى المُدْنِ,أتينا بقرى الأشعا,الهزج,ابن قلاقس
الى مَن بحرُه الزاخ رُ لا يُعْبَرُ بالسُفْنِ,رُ لا يُعْبَرُ بالسُفْنِ,الى مَن بحرُه الزاخ,الهزج,ابن قلاقس
الى مَنْ لفظُه يُطر بُ كاللحنِ بلا لَحْنِ,بُ كاللحنِ بلا لَحْنِ,الى مَنْ لفظُه يُطر,الهزج,ابن قلاقس
كلامٌ يلجُ الأذْنَ على القلب بلا إذْنِ,على القلب بلا إذْنِ,كلامٌ يلجُ الأذْنَ,الهزج,ابن قلاقس
وكم أصفرَ يُجْريهِ بيُمناهُ على اليُمْنِ,بيُمناهُ على اليُمْنِ,وكم أصفرَ يُجْريهِ,الهزج,ابن قلاقس
فيَبْني ومعاذَ الل هِ أن يهدِمْ ما يَبْني,هِ أن يهدِمْ ما يَبْني,فيَبْني ومعاذَ الل,الهزج,ابن قلاقس
فما أنأى الذي يُنئي وما أدنى الذي يُدْني,وما أدنى الذي يُدْني,فما أنأى الذي يُنئي,الهزج,ابن قلاقس
أتاهُ الناسُ في السهْلِ ووعرتُ على الحَزْنِ,ووعرتُ على الحَزْنِ,أتاهُ الناسُ في السهْلِ,الهزج,ابن قلاقس
وما المركَبُ ذو وهْنِ ولا المِنكَبُ ذو وَهْنِ,ولا المِنكَبُ ذو وَهْنِ,وما المركَبُ ذو وهْنِ,الهزج,ابن قلاقس
ولكنْ قسمةُ الدهر كما تُعرَفُ بالغُبْنِ,كما تُعرَفُ بالغُبْنِ,ولكنْ قسمةُ الدهر,الهزج,ابن قلاقس
كأني الآن من كثر ةِ ما يفتَرُّ عن سنّي,ةِ ما يفتَرُّ عن سنّي,كأني الآن من كثر,الهزج,ابن قلاقس
متى يمتلئُ الحوضُ متى يسمعُني عَلْني,متى يسمعُني عَلْني,متى يمتلئُ الحوضُ,الهزج,ابن قلاقس
متى يَبْنِ على التبر جِراني أو على التِبْن,جِراني أو على التِبْن,متى يَبْنِ على التبر,الهزج,ابن قلاقس
فقد ضاقتْ بيَ الأرضُ كأني صرْتُ في سِجْنِ,كأني صرْتُ في سِجْنِ,فقد ضاقتْ بيَ الأرضُ,الهزج,ابن قلاقس
بهمٍّ شاغلٍ للبا لِ والخاطرِ والذِهْنِ,لِ والخاطرِ والذِهْنِ,بهمٍّ شاغلٍ للبا,الهزج,ابن قلاقس
وغمٍّ مُفزِعٍ للرأ سِ والراحةِ والبِطْنِ,سِ والراحةِ والبِطْنِ,وغمٍّ مُفزِعٍ للرأ,الهزج,ابن قلاقس
ومعذورٍ على الحُسن ومعذورٌ على الجَنِّ,ومعذورٌ على الجَنِّ,ومعذورٍ على الحُسن,الهزج,ابن قلاقس
وقد قال لي العُسر ال ذي أصبحَ صَحْفني,ذي أصبحَ صَحْفني,وقد قال لي العُسر ال,الهزج,ابن قلاقس
وما عندي لولا الشع رُ ما يُضبَطُ بالوزنِ,رُ ما يُضبَطُ بالوزنِ,وما عندي لولا الشع,الهزج,ابن قلاقس
فقد سُلِّمَ من خَزْمٍ ومن خرْمٍ ومن خَبْنِ,ومن خرْمٍ ومن خَبْنِ,فقد سُلِّمَ من خَزْمٍ,الهزج,ابن قلاقس
وإنْ تفتكّ فافتكّ فإني غلِقُ الرهنِ,فإني غلِقُ الرهنِ,وإنْ تفتكّ فافتكّ,الهزج,ابن قلاقس
ولولا الساعدُ الضار بُ بالصارمِ لم يُغْنِ,بُ بالصارمِ لم يُغْنِ,ولولا الساعدُ الضار,الهزج,ابن قلاقس
رعاكَ اللهُ كم منٍّ لنا منكَ بلا منِّ,لنا منكَ بلا منِّ,رعاكَ اللهُ كم منٍّ,الهزج,ابن قلاقس
حسبت الدهر في ولدي يساعدني ويسعدني,يساعدني ويسعدني,حسبت الدهر في ولدي,الهزج,عمارة اليمني
أو الأيام تنعشه من الأسقام والمحن,من الأسقام والمحن,أو الأيام تنعشه,الهزج,عمارة اليمني
وأن الموت يمهله ويحنو لي ويرحمني,ويحنو لي ويرحمني,وأن الموت يمهله,الهزج,عمارة اليمني
فخان الدهر والأيا م أبت للأنس يرفقني,م أبت للأنس يرفقني,فخان الدهر والأيا,الهزج,عمارة اليمني
وخاب رجاي في أملي وفي ولدي وفي زمني,وفي ولدي وفي زمني,وخاب رجاي في أملي,الهزج,عمارة اليمني
سأبكي ما استطعت على بني كان يألفني,بني كان يألفني,سأبكي ما استطعت على,الهزج,عمارة اليمني
وكنت به وكنت له مثال الروح في البدن,مثال الروح في البدن,وكنت به وكنت له,الهزج,عمارة اليمني
فصار جاور الديما س رهن اللحد والكفن,س رهن اللحد والكفن,فصار جاور الديما,الهزج,عمارة اليمني
وقد كان الفؤاد له محلاً دون ذا السكن,محلاً دون ذا السكن,وقد كان الفؤاد له,الهزج,عمارة اليمني
وفرق شملنا زمن بثأر العيش يطلبني,بثأر العيش يطلبني,وفرق شملنا زمن,الهزج,عمارة اليمني
فكم دهري يعاندني ويفضحني ويثكلني,ويفضحني ويثكلني,فكم دهري يعاندني,الهزج,عمارة اليمني
فيا ويلي ويا حربي ويا همي ويا حزني,ويا همي ويا حزني,فيا ويلي ويا حربي,الهزج,عمارة اليمني
ترحل ثم خلفني ونار الشوق تقلقني,ونار الشوق تقلقني,ترحل ثم خلفني,الهزج,عمارة اليمني
فمنذ غدا وفارقني فلم ألتذ بالوسن,فلم ألتذ بالوسن,فمنذ غدا وفارقني,الهزج,عمارة اليمني
فما أنسى أنامله وكفاه تصافحني,وكفاه تصافحني,فما أنسى أنامله,الهزج,عمارة اليمني
ويرنو لي بمقتله ويدنو لي يودعني,ويدنو لي يودعني,ويرنو لي بمقتله,الهزج,عمارة اليمني
