البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
تُهْزَمُ الأحْداثُ كالِحَةً بارْتجالِ الرَّأيِ لا فِكَرهْ,بارْتجالِ الرَّأيِ لا فِكَرهْ,تُهْزَمُ الأحْداثُ كالِحَةً,المديد,الحيص بيص
واذا ما أجْدَبَتْ سَنةٌ كانَ سُقْيا الحَيِّ من مَطَرِهْ,كانَ سُقْيا الحَيِّ من مَطَرِهْ,واذا ما أجْدَبَتْ سَنةٌ,المديد,الحيص بيص
هو بَحْرٌ من فَضائِلهِ ومَديحي فيه منْ دُرَرِدْ,ومَديحي فيه منْ دُرَرِدْ,هو بَحْرٌ من فَضائِلهِ,المديد,الحيص بيص
شَرفُ الدينِ الذي وَضَحَتْ ظُلَمُ الأحْداثِ منْ غُررهْ,ظُلَمُ الأحْداثِ منْ غُررهْ,شَرفُ الدينِ الذي وَضَحَتْ,المديد,الحيص بيص
أنا من عينيكِ نشوانُ ومُدامُ الطرفِ ألوانُ,ومُدامُ الطرفِ ألوانُ,أنا من عينيكِ نشوانُ,المديد,ابن قلاقس
يا قضيباً كلُّ زاهرةٍ واجهَتْنا منه بستانُ,واجهَتْنا منه بستانُ,يا قضيباً كلُّ زاهرةٍ,المديد,ابن قلاقس
وجنةٌ كالجلّنارِ لها من ثِمارِ الصدرِ رُمّانُ,من ثِمارِ الصدرِ رُمّانُ,وجنةٌ كالجلّنارِ لها,المديد,ابن قلاقس
بأبي أفديكِ مالكةً عبدُها في الخُلْدِ رَضوانُ,عبدُها في الخُلْدِ رَضوانُ,بأبي أفديكِ مالكةً,المديد,ابن قلاقس
جيّشَتْ من حُسنها وبدَتْ وهي دامَ المُلْكُ سُلطانُ,وهي دامَ المُلْكُ سُلطانُ,جيّشَتْ من حُسنها وبدَتْ,المديد,ابن قلاقس
وسُيوفُ اللحظِ مخبرةٌ إنما الأجفانَ أجفانُ,إنما الأجفانَ أجفانُ,وسُيوفُ اللحظِ مخبرةٌ,المديد,ابن قلاقس
حرّبي يا رمحُ قامتَها ذا سنانٌ منك وسَنانُ,ذا سنانٌ منك وسَنانُ,حرّبي يا رمحُ قامتَها,المديد,ابن قلاقس
وا بلائي من مُخدّرةٍ دونَها سورٌ وجُدْرانُ,دونَها سورٌ وجُدْرانُ,وا بلائي من مُخدّرةٍ,المديد,ابن قلاقس
وأُسودٍ خافَ سطوَتَها كلّما حازَتْهُ خَفانُ,كلّما حازَتْهُ خَفانُ,وأُسودٍ خافَ سطوَتَها,المديد,ابن قلاقس
ورقيبٍ لو يلاحظُها لتثنّى وهْو غَيرانُ,لتثنّى وهْو غَيرانُ,ورقيبٍ لو يلاحظُها,المديد,ابن قلاقس
خضتُ بحرَ الهولِ أطلبُها درّةً والبحرُ طوفانُ,درّةً والبحرُ طوفانُ,خضتُ بحرَ الهولِ أطلبُها,المديد,ابن قلاقس
فأعانَ السعدُ واتّفقَتْ وسعودُ المرءِ أعوانُ,وسعودُ المرءِ أعوانُ,فأعانَ السعدُ واتّفقَتْ,المديد,ابن قلاقس
فبكفّي أيُّ لؤلؤةٍ ما لَها في الدُرِّ أثمانُ,ما لَها في الدُرِّ أثمانُ,فبكفّي أيُّ لؤلؤةٍ,المديد,ابن قلاقس
قل لعذّالي فلا حَضَروا ولحُسّادي فلا كانوا,ولحُسّادي فلا كانوا,قل لعذّالي فلا حَضَروا,المديد,ابن قلاقس
كلُّ يومٍ لي بها ولكَمْ في تصاريفِ الرّدى شانُ,في تصاريفِ الرّدى شانُ,كلُّ يومٍ لي بها ولكَمْ,المديد,ابن قلاقس
بين سمع الله والبصر أنتِ يا محروسة النفر,أنتِ يا محروسة النفر,بين سمع الله والبصر,المديد,أحمد شوقي
استعدي في كلاءته واخرجي في ذمة القدر,واخرجي في ذمة القدر,استعدي في كلاءته,المديد,أحمد شوقي
وأضيئي البحر واتّسمى بحجول اليمن والغرر,بحجول اليمن والغرر,وأضيئي البحر واتّسمى,المديد,أحمد شوقي
ضاق بحر الروم عن ملك زاخر في الحل والسفر,زاخر في الحل والسفر,ضاق بحر الروم عن ملك,المديد,أحمد شوقي
يملأ الدنيا هدى وندى شيمَتي عثمان أو عمر,شيمَتي عثمان أو عمر,يملأ الدنيا هدى وندى,المديد,أحمد شوقي
قد أخذنا الدهر منه رضى لم يحاربنا ولم يجر,لم يحاربنا ولم يجر,قد أخذنا الدهر منه رضى,المديد,أحمد شوقي
ومشينا في مناقبه فسبقنا كل مفتخر,فسبقنا كل مفتخر,ومشينا في مناقبه,المديد,أحمد شوقي
يا هلال الشرق حيث سرى وسماء البدو والحضر,وسماء البدو والحضر,يا هلال الشرق حيث سرى,المديد,أحمد شوقي
وابن محيى الأرض من عدم ومداوى الأرض من عسر,ومداوى الأرض من عسر,وابن محيى الأرض من عدم,المديد,أحمد شوقي
النقي الفضل من ريب السليم الحلم من كدر,السليم الحلم من كدر,النقي الفضل من ريب,المديد,أحمد شوقي
كلما يممتَ منزلةً بّشرت بالغيث والمطر,بّشرت بالغيث والمطر,كلما يممتَ منزلةً,المديد,أحمد شوقي
قد رآك الغرب في كبر ما رآك الغرب في الصغر,ما رآك الغرب في الصغر,قد رآك الغرب في كبر,المديد,أحمد شوقي
نلت بالميلاد من فطن ما ينال الناس بالعمر,ما ينال الناس بالعمر,نلت بالميلاد من فطن,المديد,أحمد شوقي
قصر رأس التين مزدحم بوفود الملك والزمر,بوفود الملك والزمر,قصر رأس التين مزدحم,المديد,أحمد شوقي
لوداع بعده لكما خطوات الشمس والقمر,خطوات الشمس والقمر,لوداع بعده لكما,المديد,أحمد شوقي
إن يوما ودعوك به نبوىّ الفجر والأثر,نبوىّ الفجر والأثر,إن يوما ودعوك به,المديد,أحمد شوقي
قام دين في صبيحته واستبان الرشد للبشر,واستبان الرشد للبشر,قام دين في صبيحته,المديد,أحمد شوقي
واستضاء العالمون نهى بمبين الآى والسور,بمبين الآى والسور,واستضاء العالمون نهى,المديد,أحمد شوقي
كلمات دون باهرها في النُّهى الآيات في النظر,في النُّهى الآيات في النظر,كلمات دون باهرها,المديد,أحمد شوقي
سُلّم الدنيا وضرّتها ونظام الناس والعصر,ونظام الناس والعصر,سُلّم الدنيا وضرّتها,المديد,أحمد شوقي
قيل لي أودى سعيدُ بن عيسى يرحم اللَهُ بن عيسى سعيدا,يرحم اللَهُ بن عيسى سعيدا,قيل لي أودى سعيدُ بن عيسى,المديد,أبو بكر بن مجبر
أكلَتهُ الحربُ شيخاً كبيراً وقديما قد أرضعَتهُ وليدا,وقديما قد أرضعَتهُ وليدا,أكلَتهُ الحربُ شيخاً كبيراً,المديد,أبو بكر بن مجبر
لَيتَ حَظي مِن أَبي كَربٍ أَن يَرِدَّ خَيرَهُ خَبلُهُ,أَن يَرِدَّ خَيرَهُ خَبلُهُ,لَيتَ حَظي مِن أَبي كَربٍ,المديد,أحيحة بن الجلاح
آبَ هَذا الهَمُّ فَاِكتَنَعا وَأَتَرَّ النَومَ فَاِمتَنَعا,وَأَتَرَّ النَومَ فَاِمتَنَعا,آبَ هَذا الهَمُّ فَاِكتَنَعا,المديد,يزيد بن معاوية
جالِساً لِلنَجمِ أَرقُبُها فَإِذا ما كَوكَبٌ طَلَعا,فَإِذا ما كَوكَبٌ طَلَعا,جالِساً لِلنَجمِ أَرقُبُها,المديد,يزيد بن معاوية
صارَ حَتّى أَنَّني لا أَرى أَنَّهُ بِالغَورِ قَد وَقَعا,أَنَّهُ بِالغَورِ قَد وَقَعا,صارَ حَتّى أَنَّني لا أَرى,المديد,يزيد بن معاوية
وَلَها بِالماطرونَ إِذا أَكَلَ النَملُ الَّذي جَمَعا,أَكَلَ النَملُ الَّذي جَمَعا,وَلَها بِالماطرونَ إِذا,المديد,يزيد بن معاوية
خُرفَةٌ حَتّى إِذا رَبَعَت ذَكَرَت مِن جِلَّقٍ بيعا,ذَكَرَت مِن جِلَّقٍ بيعا,خُرفَةٌ حَتّى إِذا رَبَعَت,المديد,يزيد بن معاوية
في قِبابٍ حَولَ دَسكَرَةٍ بَينَها الزَيتونُ قَد يَنَعا,الزَيتونُ قَد يَنَعا,في قِبابٍ حَولَ دَسكَرَةٍ بَينَها,المديد,يزيد بن معاوية
حَيدَرِيٌّ عَمَّ نَائِلُهُ فَلَكِيَّاتٌ مَرَاتِبهُ,فَلَكِيَّاتٌ مَرَاتِبهُ,حَيدَرِيٌّ عَمَّ نَائِلُهُ,المديد,ابن معتوق
قَبَسٌ تَهمِي أَنَامِلُهُ أُفُقٌ تَبدُو كَوَاكِبُهُ,أُفُقٌ تَبدُو كَوَاكِبُهُ,قَبَسٌ تَهمِي أَنَامِلُهُ,المديد,ابن معتوق
صَاعِدٌ تُخشَى نَوَازِلُهُ عِندَ بَيتِ المَالِ صَاحِبُهُ,عِندَ بَيتِ المَالِ صَاحِبُهُ,صَاعِدٌ تُخشَى نَوَازِلُهُ,المديد,ابن معتوق
كَفُّ يُمنِ الدَّهرِ كَاهِلُهُ مَنهَلٌ طَابَت مَشارِبُهُ,مَنهَلٌ طَابَت مَشارِبُهُ,كَفُّ يُمنِ الدَّهرِ كَاهِلُهُ,المديد,ابن معتوق
عَلقَمِيٌّ مُجَّ عَاسِلُهُ نَبَوِيَّاتٌ مَنَاقِبُهُ,نَبَوِيَّاتٌ مَنَاقِبُهُ,عَلقَمِيٌّ مُجَّ عَاسِلُهُ,المديد,ابن معتوق
فَاضِلٌ عَمَّت فَوَاضِلُهُ قَدرٌ دَارَت نَوَائِبُهُ,قَدرٌ دَارَت نَوَائِبُهُ,فَاضِلٌ عَمَّت فَوَاضِلُهُ,المديد,ابن معتوق
ليس لي من بعدهم جلد بان عنّى الصبر مذ بعدوا,بان عنّى الصبر مذ بعدوا,ليس لي من بعدهم جلد,المديد,ابن دنينير
وتجافاني الكرى فغدا جفن عيني إلفه السهد,جفن عيني إلفه السهد,وتجافاني الكرى فغدا,المديد,ابن دنينير
جيرني عودوا لمكتئبٍ شفّهُ التبريح والكمد,شفّهُ التبريح والكمد,جيرني عودوا لمكتئبٍ,المديد,ابن دنينير
وآرحموا من في محبتكم قد جفاه الأهل والولد,قد جفاه الأهل والولد,وآرحموا من في محبتكم,المديد,ابن دنينير
عاذلي في من أحبّ أفق لا تردني فوق ما أجد,لا تردني فوق ما أجد,عاذلي في من أحبّ أفق,المديد,ابن دنينير
إن قلبي لا يغيّرهُ عن ودادي فيهم الأبد,عن ودادي فيهم الأبد,إن قلبي لا يغيّرهُ,المديد,ابن دنينير
متلفي روحي صدودكم قاتلي داركم صددُ,قاتلي داركم صددُ,متلفي روحي صدودكم,المديد,ابن دنينير
وقتيل في محبّتكم ماله بين الورى قودُ,ماله بين الورى قودُ,وقتيل في محبّتكم,المديد,ابن دنينير
يا ابنة الأتراك فيك لنا ال حسن مجموع ومنفردُ,حسن مجموع ومنفردُ,يا ابنة الأتراك فيك لنا ال,المديد,ابن دنينير
لك ثفر لؤلؤُ نظم وحديث لؤلؤ بدد,وحديث لؤلؤ بدد,لك ثفر لؤلؤُ نظم,المديد,ابن دنينير
ولحاظ حشوها كحل ولها من سحرها عقد,ولها من سحرها عقد,ولحاظ حشوها كحل,المديد,ابن دنينير
بنت حتّى صرت من ولهٍ لم يرق لي في الدنا أحد,لم يرق لي في الدنا أحد,بنت حتّى صرت من ولهٍ,المديد,ابن دنينير
