البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
بِها نَبَطِيٌّ مِنَ اهلِ السَوادِ يُدَرِّسُ أَنسابَ أَهلِ الفَلا,يُدَرِّسُ أَنسابَ أَهلِ الفَلا,بِها نَبَطِيٌّ مِنَ اهلِ السَوادِ,المتقارب,المتنبي
وَأَسوَدُ مِشفَرُهُ نِصفُهُ يُقالُ لَهُ أَنتَ بَدرُ الدُجى,يُقالُ لَهُ أَنتَ بَدرُ الدُجى,وَأَسوَدُ مِشفَرُهُ نِصفُهُ,المتقارب,المتنبي
وَشِعرٍ مَدَحتُ بِهِ الكَركَدَنَّ بَينَ القَريضِ وَبَينَ الرُقى,بَينَ القَريضِ وَبَينَ الرُقى,وَشِعرٍ مَدَحتُ بِهِ الكَركَدَنَّ,المتقارب,المتنبي
فَما كانَ ذَلِكَ مَدحاً لَهُ وَلَكِنَّهُ كانَ هَجوَ الوَرى,وَلَكِنَّهُ كانَ هَجوَ الوَرى,فَما كانَ ذَلِكَ مَدحاً لَهُ,المتقارب,المتنبي
وَقَد ضَلَّ قَومٌ بِأَصنامِهِم فَأَمّا بِزِقِّ رِياحٍ فَلا,فَأَمّا بِزِقِّ رِياحٍ فَلا,وَقَد ضَلَّ قَومٌ بِأَصنامِهِم,المتقارب,المتنبي
وَتِلكَ صُموتٌ وَذا ناطِقٌ إِذا حَرَّكوهُ فَسا أَو هَذى,إِذا حَرَّكوهُ فَسا أَو هَذى,وَتِلكَ صُموتٌ وَذا ناطِقٌ,المتقارب,المتنبي
وَمَن جَهِلَت نَفسُهُ قَدرَهُ رَأى غَيرُهُ مِنهُ مالا يَرى,رَأى غَيرُهُ مِنهُ مالا يَرى,وَمَن جَهِلَت نَفسُهُ قَدرَهُ,المتقارب,المتنبي
أراكم فأعرض عنكم وبي من الشوق ما بعضُه قاتلُ,من الشوق ما بعضُه قاتلُ,أراكم فأعرض عنكم وبي,المتقارب,ابن المستوفي الإربلي
وما بي ملالٌ ولا جفوةٌ ولكنني عاشقٌ عاقلُ,ولكنني عاشقٌ عاقلُ,وما بي ملالٌ ولا جفوةٌ,المتقارب,ابن المستوفي الإربلي
حُظوظٌ فَرَبعٌ يُحَظّى الغَمامَ وَربَعٌ يُجادُ وَرَبعٌ يُدَث,وَربَعٌ يُجادُ وَرَبعٌ يُدَث,حُظوظٌ فَرَبعٌ يُحَظّى الغَمامَ,المتقارب,أبو العلاء المعري
وَكَم حَدَثٍ مِن صُروفِ الزَمانِ يُكَرِّهُهُ شَيخُنا وَالحَدَث,يُكَرِّهُهُ شَيخُنا وَالحَدَث,وَكَم حَدَثٍ مِن صُروفِ الزَمانِ,المتقارب,أبو العلاء المعري
مَراسُ الأَذى وَلِباسُ الضَنى وَسُقيُ الحِمامِ وَسُكنى الجَدَث,وَسُقيُ الحِمامِ وَسُكنى الجَدَث,مَراسُ الأَذى وَلِباسُ الضَنى,المتقارب,أبو العلاء المعري
فيا طير يهنيك طيب الكرى وطول العناق وفرط النعيم,وطول العناق وفرط النعيم,فيا طير يهنيك طيب الكرى,المتقارب,أحمد شوقي
سما بك غصن على كثرة وضاق عن أثنين قصر عظيم,وضاق عن أثنين قصر عظيم,سما بك غصن على كثرة,المتقارب,أحمد شوقي
وما بيننا غير هذا الفناء وهذا الجدار وهذا الحريم,وهذا الجدار وهذا الحريم,وما بيننا غير هذا الفناء,المتقارب,أحمد شوقي
وهذى الرياض وهذى الحياض وهذا النخيل وهذى الكروم,وهذا النخيل وهذى الكروم,وهذى الرياض وهذى الحياض,المتقارب,أحمد شوقي
ونحن كمن فرقت بينهم ممالك في الحرب تحمى التخوم,ممالك في الحرب تحمى التخوم,ونحن كمن فرقت بينهم,المتقارب,أحمد شوقي
نَسَايَ نَسَتْنِي نَجَاتُهُ لَمَّا تَذَكَّرَنِي مِنْهُ دَاءٌ دَخِيلْ,تَذَكَّرَنِي مِنْهُ دَاءٌ دَخِيلْ,نَسَايَ نَسَتْنِي نَجَاتُهُ لَمَّا,المتقارب,ابن زاكور
أَيَا مَنْ أَعَلَّهُ سَيْرٌ إِلَيْهِمْ نَشَدْتُكُمُ اللهَ مَنْ لِلْعَلِيلْ,نَشَدْتُكُمُ اللهَ مَنْ لِلْعَلِيلْ,أَيَا مَنْ أَعَلَّهُ سَيْرٌ إِلَيْهِمْ,المتقارب,ابن زاكور
تعشقته غصناً ناضراً يميل به السكر من ناظريه,يميل به السكر من ناظريه,تعشقته غصناً ناضراً,المتقارب,ابن نباته المصري
تحجب دون القنا شخصه فصفرة لونيَ شوقاً إليه,فصفرة لونيَ شوقاً إليه,تحجب دون القنا شخصه,المتقارب,ابن نباته المصري
وكم ذا أدور على خصرهِ وما وقعت ليَ عينٌ عليه,وما وقعت ليَ عينٌ عليه,وكم ذا أدور على خصرهِ,المتقارب,ابن نباته المصري
أَميلُ إِليه ولا أَنكُصُ ويغْلُو عليَّ ولا يَرْخُصُ,ويغْلُو عليَّ ولا يَرْخُصُ,أَميلُ إِليه ولا أَنكُصُ,المتقارب,ابن سناء الملك
يزيدُ ويَنْقُصُ بدرُ التَّمامِ وهذا يَزيدُ ولا ينْقُصُ,وهذا يَزيدُ ولا ينْقُصُ,يزيدُ ويَنْقُصُ بدرُ التَّمامِ,المتقارب,ابن سناء الملك
ظُهورُ الرِكابِ عِندَ اللَبيبِ أَولى بِهِ مِن ظُهورِ الطُرُق,أَولى بِهِ مِن ظُهورِ الطُرُق,ظُهورُ الرِكابِ عِندَ اللَبيبِ,المتقارب,أبو العلاء المعري
فَاِن راقَهُ مَنظَرٌ مَسَّهُ بِإِثمٍ وَيُؤذيهِ إِن لَم يَرُق,بِإِثمٍ وَيُؤذيهِ إِن لَم يَرُق,فَاِن راقَهُ مَنظَرٌ مَسَّهُ,المتقارب,أبو العلاء المعري
إِذا لَم تُعِن أَو تُغِث شاكِياً فَإِنَّ الجُلوسَ عَلَيها خُرُق,فَإِنَّ الجُلوسَ عَلَيها خُرُق,إِذا لَم تُعِن أَو تُغِث شاكِياً,المتقارب,أبو العلاء المعري
أَمِن دِمنَةِ الدارِ أَقوَت سِنينا بَكَيتَ فَظَلتَ كَئيباً حَزينا,بَكَيتَ فَظَلتَ كَئيباً حَزينا,أَمِن دِمنَةِ الدارِ أَقوَت سِنينا,المتقارب,كعب بن زهير
بِها جَرَّتِ الريحُ أَذيالَها فَلَم تُبقِِ مِن رَسمِها مُستَبينا,فَلَم تُبقِِ مِن رَسمِها مُستَبينا,بِها جَرَّتِ الريحُ أَذيالَها,المتقارب,كعب بن زهير
وَذَكَّرَنيها عَلى نَأيِها خَيالٌ لَها طارِقٌ يَعترينا,خَيالٌ لَها طارِقٌ يَعترينا,وَذَكَّرَنيها عَلى نَأيِها,المتقارب,كعب بن زهير
فَلَمّا رَأَيتُ بَأَنَّ البُكاءَ سَفاهٌ لَدى دِمَنٍ قَد بَلينا,سَفاهٌ لَدى دِمَنٍ قَد بَلينا,فَلَمّا رَأَيتُ بَأَنَّ البُكاءَ,المتقارب,كعب بن زهير
زَجَرتُ عَلى ما لَدَيَّ القَلو صَ مِن حَزَنٍ وَعَصَيتُ الشُؤونا,صَ مِن حَزَنٍ وَعَصَيتُ الشُؤونا,زَجَرتُ عَلى ما لَدَيَّ القَلو,المتقارب,كعب بن زهير
وَكُنتُ إِذا ما اِعتَرَتني الهُمومُ أُكَلِّفُها ذاتَ لَوثٍ أَمونا,أُكَلِّفُها ذاتَ لَوثٍ أَمونا,وَكُنتُ إِذا ما اِعتَرَتني الهُمومُ,المتقارب,كعب بن زهير
عُذافِرَةً حُرَّةَ الليطِ لا سَقوطاً وَلا ذاتَ ضِغنٍ لَجونا,سَقوطاً وَلا ذاتَ ضِغنٍ لَجونا,عُذافِرَةً حُرَّةَ الليطِ لا,المتقارب,كعب بن زهير
كَأَنّي شَدَدتُ بِأَنساعِها قُوَيرِحَ عامَينِ جَأباً شَنونا,قُوَيرِحَ عامَينِ جَأباً شَنونا,كَأَنّي شَدَدتُ بِأَنساعِها,المتقارب,كعب بن زهير
يُقَلِّبُ حُقباً تَرى كُلَّهُنَّ قَد حَمَلَت وَأَسَرَّت جَنينا,قَد حَمَلَت وَأَسَرَّت جَنينا,يُقَلِّبُ حُقباً تَرى كُلَّهُنَّ,المتقارب,كعب بن زهير
وَحَلاهُنَّ وَخَبَّ السَفا وَهَيَّجَهُنَّ فَلَمّا صَدينا,وَهَيَّجَهُنَّ فَلَمّا صَدينا,وَحَلاهُنَّ وَخَبَّ السَفا,المتقارب,كعب بن زهير
وَأَخلَفَهُنَّ ثِمادَ الغِمارِ وَما كُنَّ مِن ثَادِقٍ يَحتَسينا,وَما كُنَّ مِن ثَادِقٍ يَحتَسينا,وَأَخلَفَهُنَّ ثِمادَ الغِمارِ,المتقارب,كعب بن زهير
جَعَلنَ القَنانَ بِإِبطِ الشَمالِ وَماءَ العُنابِ جَعَلنَ اليَمينا,وَماءَ العُنابِ جَعَلنَ اليَمينا,جَعَلنَ القَنانَ بِإِبطِ الشَمالِ,المتقارب,كعب بن زهير
وَبَصبَصنَ بَينَ أَداني الغَضا وَبَينَ عُنَيزَةَ شَأواً بَطينا,وَبَينَ عُنَيزَةَ شَأواً بَطينا,وَبَصبَصنَ بَينَ أَداني الغَضا,المتقارب,كعب بن زهير
فَأَبقَينَ مِنهُ وَأَبقى الطِرا دُ بَطناً خَميصاً وَصُلباً سَمينا,دُ بَطناً خَميصاً وَصُلباً سَمينا,فَأَبقَينَ مِنهُ وَأَبقى الطِرا,المتقارب,كعب بن زهير
وَعوجاً خِفافاً سَلامُ الشَظى وَميظَبَ أُكمٍ صَليباً رَزينا,وَميظَبَ أُكمٍ صَليباً رَزينا,وَعوجاً خِفافاً سَلامُ الشَظى,المتقارب,كعب بن زهير
إِذا ما اِنتَحاهُنَّ شُؤبوبُهُ رَأَيتَ لِجاعِرَتَيهِ غُضونا,رَأَيتَ لِجاعِرَتَيهِ غُضونا,إِذا ما اِنتَحاهُنَّ شُؤبوبُهُ,المتقارب,كعب بن زهير
يُعَضِّضُهُنَّ عَضيضَ الثِقا فِ بِالسَمهَرِيَةِ حَتّى تَلينا,فِ بِالسَمهَرِيَةِ حَتّى تَلينا,يُعَضِّضُهُنَّ عَضيضَ الثِقا,المتقارب,كعب بن زهير
وَيَكدِمُ أَكفالَها عابِساً فَبِالشَدِّ مِن شَرِّه يَتَّقينا,فَبِالشَدِّ مِن شَرِّه يَتَّقينا,وَيَكدِمُ أَكفالَها عابِساً,المتقارب,كعب بن زهير
إِذا ما اِنتَحَت ذاتُ ضِغنٍ لَهُ أَصَرَّ فَقَد سَلَّ مِنها ضُغونا,أَصَرَّ فَقَد سَلَّ مِنها ضُغونا,إِذا ما اِنتَحَت ذاتُ ضِغنٍ لَهُ,المتقارب,كعب بن زهير
لهُ خَلفَ أَدبارِها أَزمَلٌ مَكانَ الرَقيبِ مِنَ الياسَرينا,مَكانَ الرَقيبِ مِنَ الياسَرينا,لهُ خَلفَ أَدبارِها أَزمَلٌ,المتقارب,كعب بن زهير
يُحَشرِجُ مِنهُنَّ قَيدَ الذِراعِ وَيَضرِبنَ خَيشومَهُ وَالجَبينا,وَيَضرِبنَ خَيشومَهُ وَالجَبينا,يُحَشرِجُ مِنهُنَّ قَيدَ الذِراعِ,المتقارب,كعب بن زهير
فَأَورَدَها طامِياتِ الجِمامِ وَقَد كُنَّ يَأجِنَّ أَو كُنَّ جونا,وَقَد كُنَّ يَأجِنَّ أَو كُنَّ جونا,فَأَورَدَها طامِياتِ الجِمامِ,المتقارب,كعب بن زهير
يُثِرنَ الغُبارَ عَلى وَجهِهِ كَلَونِ الدَواخِنِ فَوقَ الإِرينا,كَلَونِ الدَواخِنِ فَوقَ الإِرينا,يُثِرنَ الغُبارَ عَلى وَجهِهِ,المتقارب,كعب بن زهير
وَيَشرَبنَ مِن بارِدٍ قَد عَلِم أَن لا دِخالَ وَأَن لا عُطونا,أَن لا دِخالَ وَأَن لا عُطونا,وَيَشرَبنَ مِن بارِدٍ قَد عَلِم,المتقارب,كعب بن زهير
وَتَنفي الضَفادِعَ أَنفاسُها فَهُنَّ فُوَيقَ الرَجا يَرتَقينا,فَهُنَّ فُوَيقَ الرَجا يَرتَقينا,وَتَنفي الضَفادِعَ أَنفاسُها,المتقارب,كعب بن زهير
فَصادَفنَ ذا حَنَقٍ لاصِقٍ لُصوقَ البُرامِ يَظُنُّ الظُنونا,لُصوقَ البُرامِ يَظُنُّ الظُنونا,فَصادَفنَ ذا حَنَقٍ لاصِقٍ,المتقارب,كعب بن زهير
قَصيرَ البِنانِ دَقيقَ الشَوى يَقولُ أَيَأتينَ أَم لا يُجينا,يَقولُ أَيَأتينَ أَم لا يُجينا,قَصيرَ البِنانِ دَقيقَ الشَوى,المتقارب,كعب بن زهير
يَؤُمُّ الغَيابَة مُستَبشِراً يُصيبُ المَقاتِلَ حَتفاً رَصينا,يُصيبُ المَقاتِلَ حَتفاً رَصينا,يَؤُمُّ الغَيابَة مُستَبشِراً,المتقارب,كعب بن زهير
فَجِئنَ فَأَوجَسنَ مِن خَشيَةٍ وَلَم يَعتَرِفنَ لِنَفَرٍ يَقينا,وَلَم يَعتَرِفنَ لِنَفَرٍ يَقينا,فَجِئنَ فَأَوجَسنَ مِن خَشيَةٍ,المتقارب,كعب بن زهير
وَتُلقى الأَكارِعَ في بارِدٍ شَهِيٍّ مَذاقَتُهُ تَحتَسينا,شَهِيٍّ مَذاقَتُهُ تَحتَسينا,وَتُلقى الأَكارِعَ في بارِدٍ,المتقارب,كعب بن زهير
يُبادِرن جَرعاً يُواتِرنَهُ كَقَرعِ القَليبِ حَصى القاذِفينا,كَقَرعِ القَليبِ حَصى القاذِفينا,يُبادِرن جَرعاً يُواتِرنَهُ,المتقارب,كعب بن زهير
فَأَمسَكَ يَنظُرُ حَتّى إِذا دَنونَ مِنَ الرِيِّ أَو قَد رَوينا,دَنونَ مِنَ الرِيِّ أَو قَد رَوينا,فَأَمسَكَ يَنظُرُ حَتّى إِذا,المتقارب,كعب بن زهير
