البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
مُنوا بِقاسي القَلب لَيسَ يَرحَمُ وَلَيسَ تَثنيهِ عَلَيهُم رَحِم,وَلَيسَ تَثنيهِ عَلَيهُم رَحِم,مُنوا بِقاسي القَلب لَيسَ يَرحَمُ,الرجز,أحمد شوقي
لَو طَمعت في مُلكِهِ أَولادُهُ شَفاهمو مشن طَمع جَلّادُهُ,شَفاهمو مشن طَمع جَلّادُهُ,لَو طَمعت في مُلكِهِ أَولادُهُ,الرجز,أحمد شوقي
هَذا أَبو مُسلم التيّاهُ غرّته في دَولَتِهم دُنياهُ,غرّته في دَولَتِهم دُنياهُ,هَذا أَبو مُسلم التيّاهُ,الرجز,أحمد شوقي
فَطالَ في أَعراضِهم لِسانه وَلَم يَقُم بِمَنِّهِ إِحسانُه,وَلَم يَقُم بِمَنِّهِ إِحسانُه,فَطالَ في أَعراضِهم لِسانه,الرجز,أحمد شوقي
وَنازع الآلَ جَلال القَدرِ وَنافَست هِمّتُه في الصَدرِ,وَنافَست هِمّتُه في الصَدرِ,وَنازع الآلَ جَلال القَدرِ,الرجز,أحمد شوقي
دَعواه في دَوعتهم عَريضَه لَولاه ظَلت شَمسُها مَريضَه,لَولاه ظَلت شَمسُها مَريضَه,دَعواه في دَوعتهم عَريضَه,الرجز,أحمد شوقي
وَهُوَ لِفَضلِ الطاهِرين ناسِ وَما لَهُم في الحُب عِندَ الناسِ,وَما لَهُم في الحُب عِندَ الناسِ,وَهُوَ لِفَضلِ الطاهِرين ناسِ,الرجز,أحمد شوقي
وَما عَلوا لَهُ مِن المُهمَّة وَبَذَلوا مِن مُدهِشات الهمّه,وَبَذَلوا مِن مُدهِشات الهمّه,وَما عَلوا لَهُ مِن المُهمَّة,الرجز,أحمد شوقي
وَمَوت إِبراهيم حَتفَ فيهِ فِدىً لِأَمرِهُم وَحُبّاً فيهِ,فِدىً لِأَمرِهُم وَحُبّاً فيهِ,وَمَوت إِبراهيم حَتفَ فيهِ,الرجز,أحمد شوقي
فَوغِرَ الوالي عَلَيهِ صَدرا يُظهِرُ عَطفاً وَيسِرَّ غَدرا,يُظهِرُ عَطفاً وَيسِرَّ غَدرا,فَوغِرَ الوالي عَلَيهِ صَدرا,الرجز,أحمد شوقي
وَصاحِبُ الدَعوة ضافي الدَعوى يَرفُلُ فيها نَخوَةً وَزَهوا,يَرفُلُ فيها نَخوَةً وَزَهوا,وَصاحِبُ الدَعوة ضافي الدَعوى,الرجز,أحمد شوقي
تَطلُبُهُ الدِماءُ كُل مَطلَبِ لا بُدَّ لِلظُلم مِن مُنقَلَبِ,لا بُدَّ لِلظُلم مِن مُنقَلَبِ,تَطلُبُهُ الدِماءُ كُل مَطلَبِ,الرجز,أحمد شوقي
فَكَم أَدارَها عَلى المَنون وَكَم أَراقَها عَلى الظُنونِ,وَكَم أَراقَها عَلى الظُنونِ,فَكَم أَدارَها عَلى المَنون,الرجز,أحمد شوقي
هَذا الَّذي حَمى أُميَةَ الكَرى كانَ أَبو جَعفَر مِنهُ أَنكَرا,كانَ أَبو جَعفَر مِنهُ أَنكَرا,هَذا الَّذي حَمى أُميَةَ الكَرى,الرجز,أحمد شوقي
قَد يَقَع الثَعلَبُ في الحُبَالَه وَتَتّقِي الفَراشَةُ الذُبالَه,وَتَتّقِي الفَراشَةُ الذُبالَه,قَد يَقَع الثَعلَبُ في الحُبَالَه,الرجز,أحمد شوقي
أَفنى الفَضاءُ حيلَةَ الخِراسِي وَعَصفت رِياحُهُ بِالراسي,وَعَصفت رِياحُهُ بِالراسي,أَفنى الفَضاءُ حيلَةَ الخِراسِي,الرجز,أحمد شوقي
وَساقَهُ الحَينُ إِلى الإِمامِ وَالنَفس تَستَجر لِلحِمامِ,وَالنَفس تَستَجر لِلحِمامِ,وَساقَهُ الحَينُ إِلى الإِمامِ,الرجز,أحمد شوقي
فَجاءَهُ في مَوكِبٍ مَشهودِ وَفي مَدارِعٍ مِن العُهود,وَفي مَدارِعٍ مِن العُهود,فَجاءَهُ في مَوكِبٍ مَشهودِ,الرجز,أحمد شوقي
أُريدُ بِالداعي الرَدى وَما دَرى وَكُلُّ غَدّارٍ مُلاقٍ أَغدَرا,وَكُلُّ غَدّارٍ مُلاقٍ أَغدَرا,أُريدُ بِالداعي الرَدى وَما دَرى,الرجز,أحمد شوقي
فَمُكِّنت مِنهُ سُيوفُ الهِندِ وَظَفَر الفِرندُ بِالفِرِندِ,وَظَفَر الفِرندُ بِالفِرِندِ,فَمُكِّنت مِنهُ سُيوفُ الهِندِ,الرجز,أحمد شوقي
أُصيبَتِ الدَولَةُ في غِنائِها وَسَقَط البَنّاءُ مِن بِنائِها,وَسَقَط البَنّاءُ مِن بِنائِها,أُصيبَتِ الدَولَةُ في غِنائِها,الرجز,أحمد شوقي
الخُلفاءُ وَلدُ المَنصورِ وَعَصرُهُ الزاهي أَبو العُصورِ,وَعَصرُهُ الزاهي أَبو العُصورِ,الخُلفاءُ وَلدُ المَنصورِ,الرجز,أحمد شوقي
إِن اِستَهلَّت بِالدِماءِ مُدَّتُه فَما وَقاها الهَيج إِلّا شِدتُه,فَما وَقاها الهَيج إِلّا شِدتُه,إِن اِستَهلَّت بِالدِماءِ مُدَّتُه,الرجز,أحمد شوقي
وَمَن يَقُم بِمُلكِهِ الجَديدِ يَقُده بِالحَريرِ وَالحَديدِ,يَقُده بِالحَريرِ وَالحَديدِ,وَمَن يَقُم بِمُلكِهِ الجَديدِ,الرجز,أحمد شوقي
لا تَرجُ في الفِتنَة رِفقَ الوَالي قَد يُدفَع الحُكّامُ بِالأَحوالِ,قَد يُدفَع الحُكّامُ بِالأَحوالِ,لا تَرجُ في الفِتنَة رِفقَ الوَالي,الرجز,أحمد شوقي
أُنظُر إِلى أَيامِهِ النَواضِرِ وَظِلِّها الوَارف في الحَواضِرِ,وَظِلِّها الوَارف في الحَواضِرِ,أُنظُر إِلى أَيامِهِ النَواضِرِ,الرجز,أحمد شوقي
عِشرونَ في المُلكِ رَفَقنَ أَمنا وَفِضنَ نَعماءَ وَسِلنَ يُمنا,وَفِضنَ نَعماءَ وَسِلنَ يُمنا,عِشرونَ في المُلكِ رَفَقنَ أَمنا,الرجز,أحمد شوقي
خِلافَةٌ ثَبّتها قَواعِدا ثُمَ تَرقّى بِالبِناءِ صاعِدا,ثُمَ تَرقّى بِالبِناءِ صاعِدا,خِلافَةٌ ثَبّتها قَواعِدا,الرجز,أحمد شوقي
أَدرُّ مِن صَوب الغَمام دَخلا عَلى أَشَد الخُلِفاءِ بُخلا,عَلى أَشَد الخُلِفاءِ بُخلا,أَدرُّ مِن صَوب الغَمام دَخلا,الرجز,أحمد شوقي
يَخافُ في مالِ العِباد اللَه ما تَبع الدُنيا وَلا تَلاهى,ما تَبع الدُنيا وَلا تَلاهى,يَخافُ في مالِ العِباد اللَه,الرجز,أحمد شوقي
لِلسلم آلاتٌ وَلِلحَرب أُهَب جِماعهن في المَمالك الذَهَب,جِماعهن في المَمالك الذَهَب,لِلسلم آلاتٌ وَلِلحَرب أُهَب,الرجز,أحمد شوقي
وَحَوّلَ المَنصورُ مَجرى العَهدِ أَخَّر عيسى وَأَقام المَهدي,أَخَّر عيسى وَأَقام المَهدي,وَحَوّلَ المَنصورُ مَجرى العَهدِ,الرجز,أحمد شوقي
فَكانَ في تَقديمه الإِصلاحُ وَفي بَنيهِ الخَيرُ وَالفَلاحُ,وَفي بَنيهِ الخَيرُ وَالفَلاحُ,فَكانَ في تَقديمه الإِصلاحُ,الرجز,أحمد شوقي
وَلا تَسَل عَن هِمَّةِ العُقولِ وَنَهضَةِ المَعقول وَالمَنقولِ,وَنَهضَةِ المَعقول وَالمَنقولِ,وَلا تَسَل عَن هِمَّةِ العُقولِ,الرجز,أحمد شوقي
وَكَثرَةِ الناقِلِ وَالمُعَرِّبِ عَن حِكمَةِ الفُرسِ وَعِلم المَغرِبِ,عَن حِكمَةِ الفُرسِ وَعِلم المَغرِبِ,وَكَثرَةِ الناقِلِ وَالمُعَرِّبِ,الرجز,أحمد شوقي
وَاِختَطَّ بَغدادَ عَلى التَسديد داراً لِمُلكِ يسرٍ مَديدِ,داراً لِمُلكِ يسرٍ مَديدِ,وَاِختَطَّ بَغدادَ عَلى التَسديد,الرجز,أحمد شوقي
كانَت لِأَيام البَهاليل سِمَه وَمِهرَجانَ مُلكِهم وَمَوسِمَه,وَمِهرَجانَ مُلكِهم وَمَوسِمَه,كانَت لِأَيام البَهاليل سِمَه,الرجز,أحمد شوقي
يَنجمُ فيها النابِغُ السَعيدُ وَيُنجب المُقتَبس البَعيدُ,وَيُنجب المُقتَبس البَعيدُ,يَنجمُ فيها النابِغُ السَعيدُ,الرجز,أحمد شوقي
أبو الحسين معجب برائِهِ لا يقبل الشُّورى منَ اَصْدقائِهِ,لا يقبل الشُّورى منَ اَصْدقائِهِ,أبو الحسين معجب برائِهِ,الرجز,ابن الرومي
فلعنة اللَّهِ على إخائِهِ وأَدْخَلَ الأجردَ في وَجْعَائِهِ,وأَدْخَلَ الأجردَ في وَجْعَائِهِ,فلعنة اللَّهِ على إخائِهِ,الرجز,ابن الرومي
يسبح في الجهل وفي طَخْيائِهِ وهو لدى الإخوان من جفائِهِ,وهو لدى الإخوان من جفائِهِ,يسبح في الجهل وفي طَخْيائِهِ,الرجز,ابن الرومي
ومِنْ تَعَدِّيه ومن إلوائِهِ بالحق إذ جَارَ على أعدائِهِ,بالحق إذ جَارَ على أعدائِهِ,ومِنْ تَعَدِّيه ومن إلوائِهِ,الرجز,ابن الرومي
قَمَرْتُهُ الفرخَ على ضُغائه فما يفي وكِعْتُ عن دوائِهِ,فما يفي وكِعْتُ عن دوائِهِ,قَمَرْتُهُ الفرخَ على ضُغائه,الرجز,ابن الرومي
إنَّ البخيل ميتٌ بدائِهِ وأمرُهُ كلٌّ إلى ورائِهِ,وأمرُهُ كلٌّ إلى ورائِهِ,إنَّ البخيل ميتٌ بدائِهِ,الرجز,ابن الرومي
لكنني أفرِط في اقتضائِهِ وأَستخير اللَّه في إقصائِهِ,وأَستخير اللَّه في إقصائِهِ,لكنني أفرِط في اقتضائِهِ,الرجز,ابن الرومي
تَقولُ ذاتُ المِطرَفِ الهَفهافِ وَالرِدفِ وَالأَنامِلِ اللِطافِ,وَالرِدفِ وَالأَنامِلِ اللِطافِ,تَقولُ ذاتُ المِطرَفِ الهَفهافِ,الرجز,جرير
إِنَّكَ مِن ذي غَزَلٍ لَجافي ذَهَبتَ في تَمَثُّلِ القَوافي,ذَهَبتَ في تَمَثُّلِ القَوافي,إِنَّكَ مِن ذي غَزَلٍ لَجافي,الرجز,جرير
وَأَنتَ لا تورِدُ بِالأَجوافِ غَيرَ ثَماني أَينُقٍ عِجافِ,غَيرَ ثَماني أَينُقٍ عِجافِ,وَأَنتَ لا تورِدُ بِالأَجوافِ,الرجز,جرير
بُقيا مِنَ الغُدَّةِ وَالسَوافي عوجٍ ظِماءٍ نَظَرَ المُشتافِ,عوجٍ ظِماءٍ نَظَرَ المُشتافِ,بُقيا مِنَ الغُدَّةِ وَالسَوافي,الرجز,جرير
فَاِروَي مِنَ الماءِ وَلا تَعافي عَلَّكِ إِن أَودَيتُ في اِصطِرافي,عَلَّكِ إِن أَودَيتُ في اِصطِرافي,فَاِروَي مِنَ الماءِ وَلا تَعافي,الرجز,جرير
تَلقَينَ في البُغيَةِ وَالتَطوافِ مِثلَ أَبي هَوذَةَ أَو عَطّافِ,مِثلَ أَبي هَوذَةَ أَو عَطّافِ,تَلقَينَ في البُغيَةِ وَالتَطوافِ,الرجز,جرير
لَزنَ المُحَيّا ضَيِّقَ الأَكنافِ يَدنو وَتَنأَينَ بِلُبِّ جافِ,يَدنو وَتَنأَينَ بِلُبِّ جافِ,لَزنَ المُحَيّا ضَيِّقَ الأَكنافِ,الرجز,جرير
راخ لها في حلق البرين واشدد عليها حلق الوضين,واشدد عليها حلق الوضين,راخ لها في حلق البرين,الرجز,عمارة اليمني
ورام بها كل نوى شطون تجمع بين السهل والحزون,تجمع بين السهل والحزون,ورام بها كل نوى شطون,الرجز,عمارة اليمني
نافرة من أنس القطين تحسبها بين الصوى والبين,تحسبها بين الصوى والبين,نافرة من أنس القطين,الرجز,عمارة اليمني
خالطها مس من الجنون ما طمثت بالفحل والجنين,ما طمثت بالفحل والجنين,خالطها مس من الجنون,الرجز,عمارة اليمني
ولا درت ما رقة الحنين كأنها ما سمعت أنيني,كأنها ما سمعت أنيني,ولا درت ما رقة الحنين,الرجز,عمارة اليمني
على فراق الثغب المعين من كنز عمري وثرى يميني,من كنز عمري وثرى يميني,على فراق الثغب المعين,الرجز,عمارة اليمني
والموت أشهى من مقام الهون ومن سؤال باخل منون,ومن سؤال باخل منون,والموت أشهى من مقام الهون,الرجز,عمارة اليمني
مدحي له أشد من منوني عاملته وليس من زبوني,عاملته وليس من زبوني,مدحي له أشد من منوني,الرجز,عمارة اليمني
فردني بصفقة المغبون يا ذل أبكاري وذل عوني,يا ذل أبكاري وذل عوني,فردني بصفقة المغبون,الرجز,عمارة اليمني
إن رضيت بالمنع والماعون من صاحب يبخل بالتأمين,من صاحب يبخل بالتأمين,إن رضيت بالمنع والماعون,الرجز,عمارة اليمني
