البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
أين شهيقُ الباكي وعَبْرتُه إذا بدتْ من جفونِه تسبق,إذا بدتْ من جفونِه تسبق,أين شهيقُ الباكي وعَبْرتُه,المنسرح,ظافر الحداد
تَرْتع في حُلَّةٍ مُصَنْدَلةٍ والعِطْرُ في الروضِ عِطْرُها يَعْبَق,والعِطْرُ في الروضِ عِطْرُها يَعْبَق,تَرْتع في حُلَّةٍ مُصَنْدَلةٍ,المنسرح,ظافر الحداد
والطوقُ في جِيدِها وقد خَضَّب ال حِناءُ أطرافَها إلى المِرْفَق,حِناءُ أطرافَها إلى المِرْفَق,والطوقُ في جِيدِها وقد خَضَّب ال,المنسرح,ظافر الحداد
وحولها من تحِبّ في وطنٍ جناحُها في رياضِهِ مُطْلَق,جناحُها في رياضِهِ مُطْلَق,وحولها من تحِبّ في وطنٍ,المنسرح,ظافر الحداد
خِلافُ حالِي في غربةٍ تَرَّحتْ مُشتَّتَ الشملِ شائبَ المَفْرِق,مُشتَّتَ الشملِ شائبَ المَفْرِق,خِلافُ حالِي في غربةٍ تَرَّحتْ,المنسرح,ظافر الحداد
أبكى بدمعٍ كأنه مطرٌ فكلَّما فاضِ كِدْتُ أنْ أغرق,فكلَّما فاضِ كِدْتُ أنْ أغرق,أبكى بدمعٍ كأنه مطرٌ,المنسرح,ظافر الحداد
ذو لوعةٍ كاللهيب صادعةٍ تحرِقني بالزفير أو تخنُق,تحرِقني بالزفير أو تخنُق,ذو لوعةٍ كاللهيب صادعةٍ,المنسرح,ظافر الحداد
مالي وللدهرِ لا يَصِحُّ له عهدٌ وعقدٌ عندي ولا مَوْثِق,عهدٌ وعقدٌ عندي ولا مَوْثِق,مالي وللدهرِ لا يَصِحُّ له,المنسرح,ظافر الحداد
ترمى فؤادىَ أيدي حوادثِه بأَسْهمٍ عن قِسِيِّها تُرْشَق,بأَسْهمٍ عن قِسِيِّها تُرْشَق,ترمى فؤادىَ أيدي حوادثِه,المنسرح,ظافر الحداد
مأوىً لما دَبَّ من مَصائبها وغاص تحت البحار أو حَلَّق,وغاص تحت البحار أو حَلَّق,مأوىً لما دَبَّ من مَصائبها,المنسرح,ظافر الحداد
يَنْتابُني من جيوشها أُمَم إذا مضى فَيْلقٌ أتى فيلق,إذا مضى فَيْلقٌ أتى فيلق,يَنْتابُني من جيوشها أُمَم,المنسرح,ظافر الحداد
فَرِقت منها حتى أَنِستُ بها مع التمادى فصرت لا أَفْرَقُ,مع التمادى فصرت لا أَفْرَقُ,فَرِقت منها حتى أَنِستُ بها,المنسرح,ظافر الحداد
لغربتي غربةُ النَّوى خُلِقتْ فلا غرابٌ إلا بها يَنْعِقَ,فلا غرابٌ إلا بها يَنْعِقَ,لغربتي غربةُ النَّوى خُلِقتْ,المنسرح,ظافر الحداد
فهْي لشَمْلي مذ كنت شاملة وهْو أسير في قَيْدِها مُوثَق,وهْو أسير في قَيْدِها مُوثَق,فهْي لشَمْلي مذ كنت شاملة,المنسرح,ظافر الحداد
فليتَها إذ حَوَتْه كان إذا رَقَّ شبابي من أَسْرِها مُطْلَق,رَقَّ شبابي من أَسْرِها مُطْلَق,فليتَها إذ حَوَتْه كان إذا,المنسرح,ظافر الحداد
لكنها عَبَّرتْهُ عالمةً بأنّ صدري لفَقْدِه أضيق,بأنّ صدري لفَقْدِه أضيق,لكنها عَبَّرتْهُ عالمةً,المنسرح,ظافر الحداد
وغادرتْ عنديَ المشيبَ فما أَشيب من بعده لما يَطْرُق,أَشيب من بعده لما يَطْرُق,وغادرتْ عنديَ المشيبَ فما,المنسرح,ظافر الحداد
فثوبُ عيشى أَضْحى به خَلَقا وهْو جديدٌ عليه لا يَخْلُق,وهْو جديدٌ عليه لا يَخْلُق,فثوبُ عيشى أَضْحى به خَلَقا,المنسرح,ظافر الحداد
رافَقني وهْو لا يفارِقني إلى الرَّدَى وهو منه لي أوفَق,إلى الرَّدَى وهو منه لي أوفَق,رافَقني وهْو لا يفارِقني,المنسرح,ظافر الحداد
ما أَرْغَب الناسَ في الحياةِ ولا ترغب في راغبٍ ولا تُشْفِق,ترغب في راغبٍ ولا تُشْفِق,ما أَرْغَب الناسَ في الحياةِ ولا,المنسرح,ظافر الحداد
تُذيقُنا شهدها اليسيرَ وكم نَغَصُّ من أجله وكم نَشْرَق,نَغَصُّ من أجله وكم نَشْرَق,تُذيقُنا شهدها اليسيرَ وكم,المنسرح,ظافر الحداد
ليت أبا الخَلْقِ آدمَ اتَّهمَ ال شيطانَ في قوله وما صَدَّق,شيطانَ في قوله وما صَدَّق,ليت أبا الخَلْقِ آدمَ اتَّهمَ ال,المنسرح,ظافر الحداد
وفَرَّ عن أكلِ ما غَواهُ به حزما فما ذاقه ولا ذَوَّق,حزما فما ذاقه ولا ذَوَّق,وفَرَّ عن أكلِ ما غَواهُ به,المنسرح,ظافر الحداد
أو قَرَّ في الخلدِ ثم يُرْزَقُنا أو عَقَّمتْه الدنيا فلم يُرزَق,أو عَقَّمتْه الدنيا فلم يُرزَق,أو قَرَّ في الخلدِ ثم يُرْزَقُنا,المنسرح,ظافر الحداد
أو ليت حَوَّافي في الأصلِ ما خُلِقت أو ليتها لم تَلد ولم تَعْلَق,أو ليتها لم تَلد ولم تَعْلَق,أو ليت حَوَّافي في الأصلِ ما خُلِقت,المنسرح,ظافر الحداد
لكنْ دُفِعنا فيها إلى مِحَنٍ تَصْبَحنا بالهموم أو تَغْبُق,تَصْبَحنا بالهموم أو تَغْبُق,لكنْ دُفِعنا فيها إلى مِحَنٍ,المنسرح,ظافر الحداد
طِباعُها السُّوء واللبيبُ بها أسوأُ حالا فيها منَ الأحمق,أسوأُ حالا فيها منَ الأحمق,طِباعُها السُّوء واللبيبُ بها,المنسرح,ظافر الحداد
مأوَى الرَّزايا من حينِ يَنْبِذه ال ظهرُ إلى حيث لَحْدُه الموبِق,ظهرُ إلى حيث لَحْدُه الموبِق,مأوَى الرَّزايا من حينِ يَنْبِذه ال,المنسرح,ظافر الحداد
من سَلَّمت من جَنينها وقضى سَقطا فقد وُفِّقتْ وقد وُفِّق,سَقطا فقد وُفِّقتْ وقد وُفِّق,من سَلَّمت من جَنينها وقضى,المنسرح,ظافر الحداد
هَمَّت بتحصيله كما حَصَّلتْ بغير نفعٍ يُرْجَى ولا مَرْفَق,بغير نفعٍ يُرْجَى ولا مَرْفَق,هَمَّت بتحصيله كما حَصَّلتْ,المنسرح,ظافر الحداد
تصرخ إنْ مات مثلما صَرختْ وهْي به في مَخاضِها تُطْلَق,وهْي به في مَخاضِها تُطْلَق,تصرخ إنْ مات مثلما صَرختْ,المنسرح,ظافر الحداد
وهْو إذا عاش في محاربة يُطْعَن بالحادثات أو يُرْشَق,يُطْعَن بالحادثات أو يُرْشَق,وهْو إذا عاش في محاربة,المنسرح,ظافر الحداد
فالعيشُ نفسُ الهلاكِ والمُقْبِلُ ال مسعود من لم يَعِش ولم يُخْلَق,مسعود من لم يَعِش ولم يُخْلَق,فالعيشُ نفسُ الهلاكِ والمُقْبِلُ ال,المنسرح,ظافر الحداد
عذار خدّيه راقَ مرآها فحبَّذا ماؤها ومرْعاها,فحبَّذا ماؤها ومرْعاها,عذار خدّيه راقَ مرآها,المنسرح,ابن نباته المصري
أخضر نفس الفتى به ألفتْ والنفس خضراء قد عرفناها,والنفس خضراء قد عرفناها,أخضر نفس الفتى به ألفتْ,المنسرح,ابن نباته المصري
أجني بها الحسن من تفضُّل محي الد ين أنشى العلا وأحياها,ين أنشى العلا وأحياها,أجني بها الحسن من تفضُّل محي الد,المنسرح,ابن نباته المصري
ذو البيت علياه خير شاهدةٍ أفلح من بالمديحِ زكَّاها,أفلح من بالمديحِ زكَّاها,ذو البيت علياه خير شاهدةٍ,المنسرح,ابن نباته المصري
آخر أمجاده كأوَّلهم كحلقةٍ بدؤها كعقباها,كحلقةٍ بدؤها كعقباها,آخر أمجاده كأوَّلهم,المنسرح,ابن نباته المصري
شكراً لجدواه إنها سحبٌ أحيت نبات الرجا بسقياها,أحيت نبات الرجا بسقياها,شكراً لجدواه إنها سحبٌ,المنسرح,ابن نباته المصري
إذا وصفنا مذاق أنعمه حلّته أمداحنا وحلاَّها,حلّته أمداحنا وحلاَّها,إذا وصفنا مذاق أنعمه,المنسرح,ابن نباته المصري
يا أَيُّها السَّيِّدُ الذي شَهِدَتْ ألْفاظُهُ لِي بأنَّهُ فاضِلْ,ألْفاظُهُ لِي بأنَّهُ فاضِلْ,يا أَيُّها السَّيِّدُ الذي شَهِدَتْ,المنسرح,البوصيري
حاشاكَ مِنْ أنْ أَجُوعَ فِي بَلَدٍ وَأَنْتَ بالرِّزْقِ فيهِ لِي كافِلْ,وَأَنْتَ بالرِّزْقِ فيهِ لِي كافِلْ,حاشاكَ مِنْ أنْ أَجُوعَ فِي بَلَدٍ,المنسرح,البوصيري
ألَمْ تكُنْ قد أخَذْتَ عارِيَةً مِنْ شَرْطِها أنْ تُرَدَّ في العاجِلْ,مِنْ شَرْطِها أنْ تُرَدَّ في العاجِلْ,ألَمْ تكُنْ قد أخَذْتَ عارِيَةً,المنسرح,البوصيري
وَكانَ عَزْمِي عندَ الوصولِ بكُمْ أجْمَلَ مِنْ أنْ أُساقَ لِلْحاصِلْ,أجْمَلَ مِنْ أنْ أُساقَ لِلْحاصِلْ,وَكانَ عَزْمِي عندَ الوصولِ بكُمْ,المنسرح,البوصيري
ما كانَ مِثْلِي بُعِيرُهُ أَحَدٌ قَطُّ وَلكن سَيِّدِي جاهِلْ,قَطُّ وَلكن سَيِّدِي جاهِلْ,ما كانَ مِثْلِي بُعِيرُهُ أَحَدٌ,المنسرح,البوصيري
لو جرَّسُوهُ علسَّ مِنْ سَفَهٍ لَقُلْتُ غَيْظاً عليه يِسْتاهِلْ,لَقُلْتُ غَيْظاً عليه يِسْتاهِلْ,لو جرَّسُوهُ علسَّ مِنْ سَفَهٍ,المنسرح,البوصيري
طالَ بِي شَوْقٌ إلَى وَطَنِي والشَّوْقُ داءٌ لا ذُقْتَهُ قاتِل,والشَّوْقُ داءٌ لا ذُقْتَهُ قاتِل,طالَ بِي شَوْقٌ إلَى وَطَنِي,المنسرح,البوصيري
وَبُغْيَتِي أنْ أَكُونَ سائِبَةً مِنْ بَلَدِي في جَوانِبِ السَّاحِلْ,مِنْ بَلَدِي في جَوانِبِ السَّاحِلْ,وَبُغْيَتِي أنْ أَكُونَ سائِبَةً,المنسرح,البوصيري
لا تَطْمَعُوا أنْ أَكونَ عِنْدَكُمْ فذاكَ ما لا يَرُومُهُ العاقِلْ,فذاكَ ما لا يَرُومُهُ العاقِلْ,لا تَطْمَعُوا أنْ أَكونَ عِنْدَكُمْ,المنسرح,البوصيري
وبَعْدَ هذا فما يَحِلُّ لكُمْ مِلْكِي فإني مِنْ سَيِّدِي حامِلْ,مِلْكِي فإني مِنْ سَيِّدِي حامِلْ,وبَعْدَ هذا فما يَحِلُّ لكُمْ,المنسرح,البوصيري
بُورِك في بُرِّنا ومن زَرَعَهْ والحمدُ والشكرُ للذي صَنَعَهْ,والحمدُ والشكرُ للذي صَنَعَهْ,بُورِك في بُرِّنا ومن زَرَعَهْ,المنسرح,ظافر الحداد
وَفَّره خِصْبُ عامِنا فيكا دُ المرءُ يَحْوِى من قَمْحِه شِبَعَه,دُ المرءُ يَحْوِى من قَمْحِه شِبَعَه,وَفَّره خِصْبُ عامِنا فيكا,المنسرح,ظافر الحداد
كأنما كلُّ حبةٍ منه في الشكل واللون والجفا وَدَعَه,في الشكل واللون والجفا وَدَعَه,كأنما كلُّ حبةٍ منه,المنسرح,ظافر الحداد
دَمعٌ عَلى ما يَفوتُ مُنسَكِبٌ ما الكَأسُ مِن هِمَّتي وَلا الجامُ,ما الكَأسُ مِن هِمَّتي وَلا الجامُ,دَمعٌ عَلى ما يَفوتُ مُنسَكِبٌ,المنسرح,أبو العلاء المعري
نَحنُ ذِئابٌ ضَرّاؤُنا مَدَدٌ لا أُسدٌ وَالثِيابُ آجامُ,لا أُسدٌ وَالثِيابُ آجامُ,نَحنُ ذِئابٌ ضَرّاؤُنا مَدَدٌ,المنسرح,أبو العلاء المعري
وَالناسُ شَتّى جَرى بِهِم قَدَرٌ إِذا طَغى لَم يَعُقهُ إِلجامُ,إِذا طَغى لَم يَعُقهُ إِلجامُ,وَالناسُ شَتّى جَرى بِهِم قَدَرٌ,المنسرح,أبو العلاء المعري
وَعالَمي في سَفاهَةٍ وَخَنىً عالِمُهُ بِالظُنونِ رَجّامُ,عالِمُهُ بِالظُنونِ رَجّامُ,وَعالَمي في سَفاهَةٍ وَخَنىً,المنسرح,أبو العلاء المعري
قَد كَتَبَ اللَهُ لِلرَدى صُحُفاً وَبانَ نَقطٌ لَها وَإِعجامُ,وَبانَ نَقطٌ لَها وَإِعجامُ,قَد كَتَبَ اللَهُ لِلرَدى صُحُفاً,المنسرح,أبو العلاء المعري
فَيا سَحابَ المَنونِ سِلتِ بِنا هَل لَكِ أُخرى الزَمانِ إِنجامُ,هَل لَكِ أُخرى الزَمانِ إِنجامُ,فَيا سَحابَ المَنونِ سِلتِ بِنا,المنسرح,أبو العلاء المعري
تَواصَلَت مِنكِ بَينَنا دِيَمٌ وَزيدَ فيها سَحٌّ وَإِثجامُ,وَزيدَ فيها سَحٌّ وَإِثجامُ,تَواصَلَت مِنكِ بَينَنا دِيَمٌ,المنسرح,أبو العلاء المعري
كَم أَسوَدٍ مِن أَمامِهِ حُجُبٌ عَلَيهِ ضَيفُ الأَذاةِ هَجّامُ,عَلَيهِ ضَيفُ الأَذاةِ هَجّامُ,كَم أَسوَدٍ مِن أَمامِهِ حُجُبٌ,المنسرح,أبو العلاء المعري
