,Bayt_Text,Bahr
438445,إنْ تَدْنُ مِنْهُ شِبرنْ يُقَرْربْكَ مِنْهُ باعا,المضارع
682649,أقولُ طلبتِ مالنْ وملتِ عنِ افتقاري,المضارع
682650,فقالتْ كلْلُ قلبِنْ يميلُ إلى اليسارِ,المضارع
768638,وبالقصر أرْيحيْيٌ به يمنعُ الذْذِمارُ,المضارع
768639,اذا جادَ فهو غيْثُنْ واِن صالَ فهو نارُ,المضارع
768640,حَسوداهُ في عُلاهُ ظُبى البيض والقُطار,المضارع
768641,أنيسُنْ إِلى المعالي وعن عارِها نَوارُ,المضارع
768642,سَنا البِشْرِ في دُجاهُ لطُرْرَاقِهِ نهارُ,المضارع
768643,تخافُ الكماةُ منهُ كما خافتِ العِشارُ,المضارع
768644,فَتَرْوى من الكُماةِ ومن كومِهِ الشْشِفارُ,المضارع
768645,جمالُ الورى المُشارُ اذا عُدْدِدَ الفَخارُ,المضارع
768646,على عَزْمِه مضاءُنْ وفي عِطفْهِ وقارُ,المضارع
768647,ففي السْسَلْم طودُ حلْمِنْ لزانِئيهِ عِثارُ,المضارع
768648,وفي الحربِ ليثُ غابِنْ جَرِيْيٌ به سُعارُ,المضارع
768649,وفي الجودِ وهو جَمْمٌ إِلى السائل اعتِذارُ,المضارع
768650,على الجوْوِ من نَداهُ ومَسْعاتِه عِطارُ,المضارع
768651,رَضِيْيُ الاِمامِ ذُو الف ضْلِ والصاحب المُشار,المضارع
768652,مُجيرُ الأنام يَحمي اذا اُسْلِم الجِوارُ,المضارع
768653,فيا مُرتْضى الخِلا فةِ والمُرْتضى اختيارُ,المضارع
768654,هَنيئنْ لكَ المواسمُ كَرْرارَتَنْ تُدارُ,المضارع
768655,عليها بك اغتباطُنْ وفيها بكَ افتِخارُ,المضارع
768656,وعُمْمِرْتَ ألفَ عيدِنْ لما تأمُرُ ائتِمارُ,المضارع
768657,مُطاعنْ لكَ السْسَعادةُ في قُطْبِها شِعارُ,المضارع
867092,لمدحِ النبي كبْبِر ودعْ مدحَ ذا وذاكا,المضارع
867093,لتحظَى بما ترجْجِي وتلقي الشْشَقا عِداكا,المضارع
867094,وتجلُو به هموما وتشفي به صداكا,المضارع
867095,وتُضحِى قرير عين وتُسرْرُ في مَساكا,المضارع
867096,أبو القاسم المكنْنَي ونَبِي من براكا,المضارع
867097,إذا كان لي شفيعا فلما أخفْ هلاكا,المضارع
867098,صلاة الورى عليه وصلاة من هداكا,المضارع
867099,مدى ما سرَى نسيمُنْ وسحائبُنْ تباكى,المضارع
900613,خَلَبتَ قَلبي بِلَحظِنْ أَبا الحُسَينِ خَلوبِ,المضارع
900614,فَلِم أُسَمْمَى بِلِصْصٍ وَأَنتَ لِصْصُ القُلوبِ,المضارع
928542,رَماني الرَشا بِسَهمِنْ مُصيبِنْ بِهِ فُؤادي,المضارع
928543,بِطَرفِنْ نَدِنْ وَفيهِ سِناتُنْ نَفَت رُقادي,المضارع
928544,فَجَفني إِلى سُهادِنْ وَجَنبي عَلى قَتادِ,المضارع
928545,وَدَمعي جَرى كَسَيلِنْ أَتِيْيٍ يَجي بِوادِي,المضارع
928546,وَقَلبُنْ حُشي بِجَمرِنْ كَقَدحِنْ مِن الزِنادِ,المضارع
928547,فَصَبري لَدَى اِنتِقاصِنْ وَحُبْبي إِلى اِزدِيادِ,المضارع
928548,فَأَنْنى يَرى سُلُوْونْ لِصَبْبٍ ضَناهُ بادِ,المضارع
928549,شِفاءُ الضَنى شِفاءُنْ تَحلى جَنى الشَهادِ,المضارع
928550,مَتى يَرتَشِف جَناها يَنَل غايَةَ المُرادِ,المضارع
928551,وَيَحيا بِخَيرِ عَيشِنْ وَيَأمَن مِن الأَعادي,المضارع
959368,أَلا عاطِني المَدامَه بِقاقُرْرَةتِنْ وَجامَه,المضارع
959369,وَلا تُصغِ في التَصابي إِلى زُخرُفِ المَلامَه,المضارع
1014743,عُلا طَهَ شامِخاتُ عَلى الزُهرِ عالِياتُ,المضارع
1014744,مَفاعيلُن فاعِلاتُ بِنُورِنْ مُضارِعاتُ,المضارع
1016055,عُلا طهَ شامخاتُ عَلى الزهرِ عالياتُ,المضارع
1016056,مَفاعيلن فاعلات بنورِنْ مضارعاتُ,المضارع
1048515,صلاة الله السلام لها شفيع بالسلام,المضارع
1048516,على المختار المضارع بكفْفيه للغمام,المضارع
1098274,يا سَايلي عَن صِفَةِ المَجَاري ثُمْمَ قِيَاسِ الأنجُمِ الدْدَرَاري,المضارع
1098275,وِعَن صِفاتِ البَرْرِ والديراتِ وَدِيرَةِ المَطلَقِ والصْصِفاتِ,المضارع
1098276,من بَرْرِ سومالِكَ والبَرَابِر ثُمْمَ الزْزَيَالِع كُن بذاكَ خَابِر,المضارع
38658,هَمْمُ القاضي بَيتُنْ يُطرِب قالَ القاضي لَمْما عوتِب,المتدارك
38659,ما في الدُنيا إِلْلا مُذنِب هَذا عُذرُ القاضي وَاِقلِب,المتدارك
187813,هَذا عَمرُنْو يَستَعفي مِن زَيدِنْ عِندَ الفَضل القاضي,المتدارك
187814,فَاِنهَوا عَمرنْ إِنْني أَخشى صَولَ اللَيثِ العادي الماضي,المتدارك
187815,لَيسَ المَرءُ الحامي أَنفنْ مِثلَ المَرءِ الضَيمِ الراضي,المتدارك
187840,سُئِلوا فَأَبَوا فَلَقَد بَخِلوا فَلَبِئسَ لَعَمرُكَ ما فَعَلوا,المتدارك
187841,أَبَكَيتَ عَلى طَلَلِنْ طَرَبنْ فَشَجاكَ وَأَحزَنَكَ الطَلَلُ,المتدارك
201828,,المتدارك
201829,مالَ وَاِحتَجَب وَاِدْدَعى الغَضَب,المتدارك
201830,لَيتَ هاجِري يَشرَحُ السَبَب,المتدارك
201831,عَتبُهُ رِض لَيتَهُ عَتَب,المتدارك
201832,عَلْلَ بَينَنا واشِينْ كَذَب,المتدارك
201833,أَو مُفَنْنِدنْ يَخلُقُ الرِيَب,المتدارك
201834,مَن لِمُدنِفِنْ دَمعُهُ سُحُب,المتدارك
201835,باتَ مُتعَبنْ هَمْمُهُ اللَعِب,المتدارك
201836,يَستَوي خَلِنْ عِندَهُ وَصَب,المتدارك
201837,ذُقتُ صَدْدَهُ غَيرَ مُحتَسِب,المتدارك
201838,ضِقتُ فيهِ بِالر رُسلِ وَالكُتُب,المتدارك
201839,كُلْلَما مَشى أَخجَلَ القُضُب,المتدارك
201840,بَينَ عَينِهِ وَالمَها نَسَب,المتدارك
201841,ماءُ خَدْدِهِ شَفْفَ عَن لَهَب,المتدارك
201842,ساقِيَ الطِلا شُربُها وَجَب,المتدارك
203445,مُضناكَ جَفاهُ مَرقَدُهُ وَبَكاهُ وَرَحْحَمَ عُوْوَدُهُ,المتدارك
203446,حَيرانُ القَلبِ مُعَذْذَبُهُ مَقروحُ الجَفنِ مُسَهْهَدُهُ,المتدارك
203447,أَودى حَرَفنْ إِلْلا رَمَقنْ يُبقيهِ عَلَيكَ وَتُنفِدُهُ,المتدارك
203448,يَستَهوي الوُرقَ تَأَوْوُهُهُ وَيُذيبُ الصَخرَ تَنَهْهُدُهُ,المتدارك
203449,وَيُناجي النَجمَ وَيُتعِبُهُ وَيُقيمُ اللَيلَ وَيُقعِدُهُ,المتدارك
203450,وَيُعَلْلِمُ كُلْلَ مُطَوْوَقَةتِنْ شَجَننْ في الدَوحِ تُرَدْدِدُهُ,المتدارك
203451,كَم مَدْدَ لِطَيفِكَ مِن شَرَكِنْ وَتَأَدْدَبَ لا يَتَصَيْيَدُهُ,المتدارك
203452,فَعَساكَ بِغُمضِنْ مُسعِفُهُ وَلَعَلْلَ خَيالَكَ مُسعِدُهُ,المتدارك
203453,الحُسنُ حَلَفتُ بِيوسُفِهِ وَالسورَةِ إِنْنَكَ مُفرَدُهُ,المتدارك
203454,قَد وَدْدَ جَمالَكَ أَو قَبَسنْ حَوراءُ الخُلدِ وَأَمرَدُهُ,المتدارك
203455,وَتَمَنْنَت كُلْلُ مُقَطْطَعَةتِنْ يَدَها لَو تُبعَثُ تَشهَدُهُ,المتدارك
203456,جَحَدَت عَيناكَ زَكِيْيَ دَمي أَكَذلِكَ خَدْدُكَ يَجحَدُهُ,المتدارك
203457,قَد عَزْزَ شُهودي إِذ رَمَتا فَأَشَرتُ لِخَدْدِكَ أُشهِدُهُ,المتدارك
203458,وَهَمَمتُ بِجيدِكِ أَشرَكُهُ فَأَبى وَاِستَكبَرَ أَصيَدُهُ,المتدارك
203459,وَهَزَزتُ قَوامَكَ أَعطِفُهُ فَنَبا وَتَمَنْنَعَ أَملَدُهُ,المتدارك
203460,سَبَبُنْ لِرِضاكَ أُمَهْهِدُهُ ما بالُ الخَصرِ يُعَقْقِدُهُ,المتدارك
203461,بَيني في الحُبْبِ وَبَينَكَ ما لا يَقدِرُ واشِنْ يُفسِدُهُ,المتدارك
203462,ما بالُ العاذِلِ يَفتَحُ لي بابَ السُلوانِ وَأوصِدُهُ,المتدارك
203463,وَيَقولُ تَكادُ تُجَنْنُ بِهِ فَأَقولُ وَأوشِكُ أَعبُدُهُ,المتدارك
203464,مَولايَ وَروحي في يَدِهِ قَد ضَيْيَعَها سَلِمَت يَدُهُ,المتدارك
203465,ناقوسُ القَلبِ يَدُقْقُ لَهُ وَحَنايا الأَضلُعِ مَعبَدُهُ,المتدارك
203466,قَسَمنْ بِثَنايا لُؤلُؤها قَسَمَ الياقوتُ مُنَضْضَدُهُ,المتدارك
203467,وَرُضابِنْ يوعَدُ كَوثَرُهُ مَقتولُ العِشقِ وَمُشهَدُهُ,المتدارك
203468,وَبِخالِنْ كادَ يُحَجْجُ لَهُ لَو كانَ يُقَبْبَلُ أَسوَدُهُ,المتدارك
203469,وَقَوامِنْ يَروي الغُصنُ لَهُ نَسَبنْ وَالرُمحُ يُفَنْنِدُهُ,المتدارك
203470,وَبِخَصرِنْ أَوهَنَ مِن جَلَدي وَعَوادي الهَجرِ تُبَدْدِدُهُ,المتدارك
203471,ما خُنتُ هَواكَ وَلا خَطَرَت سَلوى بِالقَلبِ تُبَرْرِدُهُ,المتدارك
209121,النيلُ العَذبُ هُوَ الكَوثَر وَالجَنْنَةُ شاطِئُهُ الأَخضَر,المتدارك
209122,رَيْيانُ الصَفحَةِ وَالمَنظَر ما أَبهى الخُلدَ وَما أَنضَر,المتدارك
209123,البَحرُ الفَيْياضُ القُدسُ الساقي الناسَ وَما غَرَسوا,المتدارك
209124,وَهوَ المِنوالُ لِما لَبِسوا وَالمُنعِمُ بِالقُطنِ الأَنوَر,المتدارك
209125,جَعلَ الإِحسانَ لَهُ شَرعا لَم يُخلِ الوادِيَ مِن مَرعى,المتدارك
209126,فَتَرى زَرعنْ يَتلو زَرعا وَهُنا يُجنى وَهُنا يُبذَر,المتدارك
209127,جارِنْ وَيُرى لَيسَ بِجارِ لِأَناةتِنْ فيهِ وَوَقار,المتدارك
209128,يَنصَبْبُ كَتَلِنْ مُنهارِ وَيَضِجْجُ فَتَحسَبُهُ يَزأَر,المتدارك
209129,حَبَشِيْيُ اللَونِ كَجيرَتِهِ مِن مَنبَعِهِ و بُحَيرَتِهِ,المتدارك
209130,صَبَغَ الشَطْطَينِ بِسُمرَتِهِ لَوننْ كَالمِسكِ وَكَالعَنبَر,المتدارك
209158,نَحنُ الكَشْشافَةُ في الوادي جِبريلُ الروحُ لَنا حادي,المتدارك
209159,يا رَبْبِ بِعيسى وَالهادي وَبِموسى خُذ بِيَدِ الوَطَنِ,المتدارك
209160,كَشْشافَةُ مِصرَ وَصِبيَتُها وَمُناةُ الدارِ وَمُنيَتُها,المتدارك
209161,وَجَمالُ الأَرضِ وَحليَتُها وَطَلائِعُ أَفراحِ المُدُنِ,المتدارك
209162,نَبتَدِرُ الخَيرَ وَنَستَبِقُ ما يَرضى الخالِقُ وَالخُلُقُ,المتدارك
209163,بِالنَفسِ وَخالِقِها نَثِقُ وَنَزيدُ وُثوقنْ في المِحَنِ,المتدارك
209164,في السَهلِ نَرِف رَياحينا وَنَجوبُ الصَخرَ شَياطينا,المتدارك
209165,نَبني الأَبدانَ وَتَبنينا وَالهِمْمَةُ في الجِسمِ المَرِنِ,المتدارك
209166,وَنُخَلْلي الخَلقَ وَما اِعتَقَدوا وَلِوَجهِ الخالِقِ نَجتَهِدُ,المتدارك
209167,نَأسوا الجَرحى أَنْنى وُجِدوا وَنُداوي مِن جَرحِ الزَمَنِ,المتدارك
209168,في الصِدقِ نَشَأنا وَالكَوَمِ وَالعِفْفَةِ عَن مَسْسِ الحُرَمِ,المتدارك
209169,وَرِعايَةِ طِفلِنْ أَو هَرِمِ وَالذَودُ عَنِ الغيدِ الحُصُنِ,المتدارك
209170,وَنُوافي الصارِخَ في اللُجَجِ وَالنارِ الساطِعَةِ الوَهَجِ,المتدارك
209171,لا نَسأَلُهُ ثَمَنَ المُهَجِ وَكَفى بِالواجِبِ مِن ثَمَنِ,المتدارك
209172,يا رَبْبِ فَكَثْثِرنا عَدَدا وَاِبذُل لِأُبُوْوَتِنا المَدَدا,المتدارك
209173,هَيْيِئ لَهُم وَلَنا رَشَدا يا رَبْبِ وَخُذ بِيَدِ الوَطَنِ,المتدارك
209331,اليَومَ نَسودُ بِوادينا وَنُعيدُ مَحاسِنَ ماضينا,المتدارك
209332,وَيُشيدُ العِزْزَ بِأَيدينا وَطَنُنْ نَفديهِ وَيَفدينا,المتدارك
209333,وَطَنُنْ بِالحَقْقِ نُؤَيْيِدُهُ وَبِعَينِ اللَهِ نُشَيْيِدُهُ,المتدارك
