البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
قبلي جريرٌ لم يَزْل قلبُه لساكِن الريَّانِ عَطْشانا,لساكِن الريَّانِ عَطْشانا,قبلي جريرٌ لم يَزْل قلبُه,السريع,ابن سناء الملك
وهام قلبي بغلاميّةٍ تشدّ فوق الخصْر هِمْيَانا,تشدّ فوق الخصْر هِمْيَانا,وهام قلبي بغلاميّةٍ,السريع,ابن سناء الملك
قد مثَّر العذَّالُ في شأْنِها أَظُنُّ عذَّالِيَ عُمْيانا,أَظُنُّ عذَّالِيَ عُمْيانا,قد مثَّر العذَّالُ في شأْنِها,السريع,ابن سناء الملك
آمنتُ بالمعجزِ من حسنها لأَنَّني أَبصرْتُ برهانا,لأَنَّني أَبصرْتُ برهانا,آمنتُ بالمعجزِ من حسنها,السريع,ابن سناء الملك
في كُلِّ وقْتٍ وجْهُهَا مُشْرقٌ كأَنما أُلْبِسَ إِيمانا,كأَنما أُلْبِسَ إِيمانا,في كُلِّ وقْتٍ وجْهُهَا مُشْرقٌ,السريع,ابن سناء الملك
واتَّفقَتْ في الحسن أَعضاؤُها فأَصبَحتْ في الحسنِ إِخوانا,فأَصبَحتْ في الحسنِ إِخوانا,واتَّفقَتْ في الحسن أَعضاؤُها,السريع,ابن سناء الملك
تبْريَّةُ الخدّ على أَنَّه يبدي من التفَّاح أَلوانا,يبدي من التفَّاح أَلوانا,تبْريَّةُ الخدّ على أَنَّه,السريع,ابن سناء الملك
ما كنت أَدْرِي قبل تفَّاحِه بأَنَّ في عانة لبنانا,بأَنَّ في عانة لبنانا,ما كنت أَدْرِي قبل تفَّاحِه,السريع,ابن سناء الملك
وَيْحَ الفَقِيرَاتِ الجَمِيلاتِ مِنْ حَبَائِلِ القَنَّاصَةِ المَاكِرَهْ,حَبَائِلِ القَنَّاصَةِ المَاكِرَهْ,وَيْحَ الفَقِيرَاتِ الجَمِيلاتِ مِنْ,السريع,خليل مطران
كَالوَرْدِ لا يَعْصِمُهُ شَوْكُهُ إِذَا دَنَتْ مِنْهُ يَدٌ جَائِرَهْ,إِذَا دَنَتْ مِنْهُ يَدٌ جَائِرَهْ,كَالوَرْدِ لا يَعْصِمُهُ شَوْكُهُ,السريع,خليل مطران
تَمُرُّ بَيْنَ النَّاسِ ذَاتُ الغِنَى تُقِلُّهَا جَوَّابَةٌ طَائِرَهْ,تُقِلُّهَا جَوَّابَةٌ طَائِرَهْ,تَمُرُّ بَيْنَ النَّاسِ ذَاتُ الغِنَى,السريع,خليل مطران
فَتَثِبُ الأَبْصَارُ شَوْطاً بِهَا ثُمَّ تَنِي ظَالِعَةً حَاسِرَهْ,ثُمَّ تَنِي ظَالِعَةً حَاسِرَهْ,فَتَثِبُ الأَبْصَارُ شَوْطاً بِهَا,السريع,خليل مطران
وَالحُسْنُ إِنْ لَمْ يَرْجَ يُمْلَلْ كَمَا يُمَلُّ حُسْنُ الأَنْجُمِ السَّافِرَهْ,يُمَلُّ حُسْنُ الأَنْجُمِ السَّافِرَهْ,وَالحُسْنُ إِنْ لَمْ يَرْجَ يُمْلَلْ كَمَا,السريع,خليل مطران
أَمَّا ابْنَةُ البُؤْسِ فَهَيهاتُ أَنْ تَمْلِكُ دَفْعَ القُوَّةِ القَاهِرَهْ,تَمْلِكُ دَفْعَ القُوَّةِ القَاهِرَهْ,أَمَّا ابْنَةُ البُؤْسِ فَهَيهاتُ أَنْ,السريع,خليل مطران
أَنَّى تَكُنْ تَلْحَقْ بِهَا لَفْظَةٌ مُرِيبَةٌ أَوْ لَحْظَةٌ فَاجِرَهْ,مُرِيبَةٌ أَوْ لَحْظَةٌ فَاجِرَهْ,أَنَّى تَكُنْ تَلْحَقْ بِهَا لَفْظَةٌ,السريع,خليل مطران
أَوْ عِدَةٌ فَاتِنَة لِلنُّهَى أَوْ هِبَةٌ خَلاَّبَة سَاحِرَهْ,أَوْ هِبَةٌ خَلاَّبَة سَاحِرَهْ,أَوْ عِدَةٌ فَاتِنَة لِلنُّهَى,السريع,خليل مطران
لا تَفْتَأُ الخِدْعَة فِي إِثْرِهَا سَاعِيَةً أَوْ حَوْلَهَا دَائِرَهْ,سَاعِيَةً أَوْ حَوْلَهَا دَائِرَهْ,لا تَفْتَأُ الخِدْعَة فِي إِثْرِهَا,السريع,خليل مطران
حَتَّى إِذَا أَضْرَمَتْ قَلْبَهَا فَشَبَّ كَالمِجْمَرَةِ الثَّائِرَهْ,فَشَبَّ كَالمِجْمَرَةِ الثَّائِرَهْ,حَتَّى إِذَا أَضْرَمَتْ قَلْبَهَا,السريع,خليل مطران
أَشْبَعَتِ الفُسَّاقَ مِنْ لَحْمِهَا وَسَفَكَتْ هَدْراً دَمَ العَاهِرَهْ,وَسَفَكَتْ هَدْراً دَمَ العَاهِرَهْ,أَشْبَعَتِ الفُسَّاقَ مِنْ لَحْمِهَا,السريع,خليل مطران
تِلْكَ الَّتِي سُقْتَ عَلَى ذِكْرِهَا تَفْصِيلَ هَذِي العِظَةِ الزَّاجِرَهْ,تَفْصِيلَ هَذِي العِظَةِ الزَّاجِرَهْ,تِلْكَ الَّتِي سُقْتَ عَلَى ذِكْرِهَا,السريع,خليل مطران
كَانَتْ عَلَى وَشْكِ السقوطِ الَّذِي تَسقُطُهُ المِسكِينَةُ العَاثِرَهْ,تَسقُطُهُ المِسكِينَةُ العَاثِرَهْ,كَانَتْ عَلَى وَشْكِ السقوطِ الَّذِي,السريع,خليل مطران
قَدْ أَحْدَقَ السُّوءُ بِهَا مُنْذِراً بِالوَيْلِ مِمَّا تَزِرُ الوَازِرَهْ,بِالوَيْلِ مِمَّا تَزِرُ الوَازِرَهْ,قَدْ أَحْدَقَ السُّوءُ بِهَا مُنْذِراً,السريع,خليل مطران
لَوْلا فَتى جَمٌّ مُرُوءاتهُ شِيمَتهُ فِي عَصْرِهِ نَادِرَهْ,شِيمَتهُ فِي عَصْرِهِ نَادِرَهْ,لَوْلا فَتى جَمٌّ مُرُوءاتهُ,السريع,خليل مطران
لا يَكْبُرُ الدَّهْرُ بِأَحْدَاثِهِ يَوْماً عَلَى هِمَّتِهِ الكَابِرَهْ,يَوْماً عَلَى هِمَّتِهِ الكَابِرَهْ,لا يَكْبُرُ الدَّهْرُ بِأَحْدَاثِهِ,السريع,خليل مطران
أَنْقَذَهَا مُحْتَسِباً رَبَّهُ بِهَا وَنِعْمَتْ حِسْبَةُ الآخِرَهْ,بِهَا وَنِعْمَتْ حِسْبَةُ الآخِرَهْ,أَنْقَذَهَا مُحْتَسِباً رَبَّهُ,السريع,خليل مطران
أَدْخَلَهَا مَعْهَدَ عِلْمٍ بِهِ تَحْفَظُ حِفْظَ القُنْيَةِ الفَاخِرَهْ,تَحْفَظُ حِفْظَ القُنْيَةِ الفَاخِرَهْ,أَدْخَلَهَا مَعْهَدَ عِلْمٍ بِهِ,السريع,خليل مطران
تُتِم بِالآدَابِ فِي عِصْمَةٍ جَمَالَ تِلْكَ الصُّورَةِ البَاهِرَهْ,جَمَالَ تِلْكَ الصُّورَةِ البَاهِرَهْ,تُتِم بِالآدَابِ فِي عِصْمَةٍ,السريع,خليل مطران
أَعْظِمْ بِلُطْفِ اللهِ عَوْناً عَلَى صِيَانَةِ البَائِسَةِ القَاصِرَهْ,صِيَانَةِ البَائِسَةِ القَاصِرَهْ,أَعْظِمْ بِلُطْفِ اللهِ عَوْناً عَلَى,السريع,خليل مطران
وشاهد أعجبني حسنه وكنت في آخرَ كالواحد,وكنت في آخرَ كالواحد,وشاهد أعجبني حسنه,السريع,ابن نباته المصري
فحارَ في هذا وذا خاطري وقلت بالغائب والشاهد,وقلت بالغائب والشاهد,فحارَ في هذا وذا خاطري,السريع,ابن نباته المصري
لا يَبعَدَن قَومي الَّذينَ هُمُ سُمُّ العُداةِ وَآفَةُ الجُزرِ,سُمُّ العُداةِ وَآفَةُ الجُزرِ,لا يَبعَدَن قَومي الَّذينَ هُمُ,السريع,الخرنق بنت بدر
النازِلونَ بِكُلَّ مُعتَرَكٍ وَالطَيَّبونَ مَعاقِدَ الأُزرِ,وَالطَيَّبونَ مَعاقِدَ الأُزرِ,النازِلونَ بِكُلَّ مُعتَرَكٍ,السريع,الخرنق بنت بدر
الضارِبونَ بِحَومَةٍ نَزَلَت وَالطاعِنونَ بِأَذرُعٍ شُعرِ,وَالطاعِنونَ بِأَذرُعٍ شُعرِ,الضارِبونَ بِحَومَةٍ نَزَلَت,السريع,الخرنق بنت بدر
وَالخالِطون لُجَينَهُم بِنُضارِهِم وَذَوي الغِنى مِنُهم بِذي الفَقرِ,وَذَوي الغِنى مِنُهم بِذي الفَقرِ,وَالخالِطون لُجَينَهُم بِنُضارِهِم,السريع,الخرنق بنت بدر
إِن يَشَربوا يَهَبوا وَإِن يَذَروا يَتَواعَظوا عَن مَنطِقِ الهُجرِ,يَتَواعَظوا عَن مَنطِقِ الهُجرِ,إِن يَشَربوا يَهَبوا وَإِن يَذَروا,السريع,الخرنق بنت بدر
قَومٌ إِذا رَكِبوا سَمِعتَ لَهم لَغَطاً مِنَ التَأييِه وَالزَجرِ,لَغَطاً مِنَ التَأييِه وَالزَجرِ,قَومٌ إِذا رَكِبوا سَمِعتَ لَهم,السريع,الخرنق بنت بدر
مِن غَير ما فُحشٍ يَكونُ بِهِم في مُنتَجِ المُهُرات وَالمُهر,في مُنتَجِ المُهُرات وَالمُهر,مِن غَير ما فُحشٍ يَكونُ بِهِم,السريع,الخرنق بنت بدر
لاقَوا غَداةَ قُلابَ حَتفَهُمُ سَوقَ العَتيرِ يُساقُ لِلعَترِ,سَوقَ العَتيرِ يُساقُ لِلعَترِ,لاقَوا غَداةَ قُلابَ حَتفَهُمُ,السريع,الخرنق بنت بدر
هَذا ثَنائي ما بَقَيتُ لَهُم فَإِذا هَلَكتُ أَجَنَّني قَبري,فَإِذا هَلَكتُ أَجَنَّني قَبري,هَذا ثَنائي ما بَقَيتُ لَهُم,السريع,الخرنق بنت بدر
آمَنتُ بِاللَهِ وَأَيقَنتُ وَاللَهُ حَسبي حَيثُما كُنتُ,وَاللَهُ حَسبي حَيثُما كُنتُ,آمَنتُ بِاللَهِ وَأَيقَنتُ,السريع,ابو العتاهية
كَم مِن أَخٍ لي خانَني وُدُّهُ وَلا تَبَدَّلتُ وَلا خُنتُ,وَلا تَبَدَّلتُ وَلا خُنتُ,كَم مِن أَخٍ لي خانَني وُدُّهُ,السريع,ابو العتاهية
الحَمدُ لِلَّهِ عَلى صُنعِهِ إِنّي إِذا عَزَّ أَخي هُنتُ,إِنّي إِذا عَزَّ أَخي هُنتُ,الحَمدُ لِلَّهِ عَلى صُنعِهِ,السريع,ابو العتاهية
ما أَعجَبَ الدُنيا وَتَصريفَها كَم لَوَّنَتني فَتَلَوَّنتُ,كَم لَوَّنَتني فَتَلَوَّنتُ,ما أَعجَبَ الدُنيا وَتَصريفَها,السريع,ابو العتاهية
لِلبَينِ يَومٌ أَنا رَهنٌ بِهِ لَو قَد دَنا يَومي لَقَد بِنتُ,لَو قَد دَنا يَومي لَقَد بِنتُ,لِلبَينِ يَومٌ أَنا رَهنٌ بِهِ,السريع,ابو العتاهية
ما أَنا إِلّا خائِضٌ في مُنىً قَبَّحتُها طَوراً وَحَسَّنتُ,قَبَّحتُها طَوراً وَحَسَّنتُ,ما أَنا إِلّا خائِضٌ في مُنىً,السريع,ابو العتاهية
يا عَجَباً مِنّي وَما اِختَرتُ مِن شَكّي عَلى ما قَد تَيَقَّنتُ,شَكّي عَلى ما قَد تَيَقَّنتُ,يا عَجَباً مِنّي وَما اِختَرتُ مِن,السريع,ابو العتاهية
يا رَبَّ أَمرٍ زَلَّ عَنّي إِذا ما قُلتُ إِنّي قَد تَمَكَّنتُ,ما قُلتُ إِنّي قَد تَمَكَّنتُ,يا رَبَّ أَمرٍ زَلَّ عَنّي إِذا,السريع,ابو العتاهية
وَالدَهرُ لا تَفنى أَعاجيبُهُ إِن أَنا لِلدَهرِ تَفَطَّنتُ,إِن أَنا لِلدَهرِ تَفَطَّنتُ,وَالدَهرُ لا تَفنى أَعاجيبُهُ,السريع,ابو العتاهية
