الشاعر,البحر,الشطر الأيمن,الشطر الأيسر,البيت
الإمام القحطاني الأندلسي,الكامل,عَمْرِي لَقَدْ فَتَّشْتُكُمْ فَوَجَدتُّكُمْ , حُمُرًا بِلاَ عِنَنٍ وَلاَ أَرْسَانِ,عَمْرِي لَقَدْ فَتَّشْتُكُمْ فَوَجَدتُّكُمْ حُمُرًا بِلاَ عِنَنٍ وَلاَ أَرْسَانِ
الإمام القحطاني الأندلسي,الكامل,أَحْضَرْتُكُمْ وَحَشَرْتُكُمْ وَقَصَدتُّكُمْ , وَكَسَرْتُكُمْ كَسْرًا بِلاَ جُبْرَانِ,أَحْضَرْتُكُمْ وَحَشَرْتُكُمْ وَقَصَدتُّكُمْ وَكَسَرْتُكُمْ كَسْرًا بِلاَ جُبْرَانِ
الإمام القحطاني الأندلسي,الكامل,أَزَعَمْتُمُ أَنَّ الْقَرَانَ عِبَارَةٌ , فَهُمَا كَمَا تَحْكُونَ قُرْآنَانِ,أَزَعَمْتُمُ أَنَّ الْقَرَانَ عِبَارَةٌ فَهُمَا كَمَا تَحْكُونَ قُرْآنَانِ
الإمام القحطاني الأندلسي,الكامل,إِيمَانُ جِبْرِيلٍ وَإِيمَانُ الَّذِي , رَكِبَ الْمَعَاصِي عِنْدَكُمْ سِيَّانِ,إِيمَانُ جِبْرِيلٍ وَإِيمَانُ الَّذِي رَكِبَ الْمَعَاصِي عِنْدَكُمْ سِيَّانِ
الإمام القحطاني الأندلسي,الكامل,هَذَا الْجُوَيْهِرُ وَالْعُرَيْضُ بِزَعْمِكُمْ , أَهُمَا لِمَعْرِفَةِ الْهُدَى أَصْلاَنِ,هَذَا الْجُوَيْهِرُ وَالْعُرَيْضُ بِزَعْمِكُمْ أَهُمَا لِمَعْرِفَةِ الْهُدَى أَصْلاَنِ
الإمام القحطاني الأندلسي,الكامل,مَنْ عَاشَ في الدُّنْيَا وَلَمْ يَعْرِفْهُمَا , وَأَقَرَّ بِالإِسْلاَمِ وَالْفُرْقَانِ,مَنْ عَاشَ في الدُّنْيَا وَلَمْ يَعْرِفْهُمَا وَأَقَرَّ بِالإِسْلاَمِ وَالْفُرْقَانِ
الإمام القحطاني الأندلسي,الكامل,أَفَمُسْلِمٌ هُوَ عِنْدَكُمْ أَمْ كَافِرٌ , أَمْ عَاقِلٌ أَمْ جَاهِلٌ أَمْ وَانِي ,أَفَمُسْلِمٌ هُوَ عِنْدَكُمْ أَمْ كَافِرٌ أَمْ عَاقِلٌ أَمْ جَاهِلٌ أَمْ وَانِي 
الإمام القحطاني الأندلسي,الكامل,عَطَّلْتُمُ السَّبْعَ السَّمَوَاتِ الْعُلَى , وَالْعَرْشَ أَخْلَيْتُمْ مِنَ الرَّحْمَنِ,عَطَّلْتُمُ السَّبْعَ السَّمَوَاتِ الْعُلَى وَالْعَرْشَ أَخْلَيْتُمْ مِنَ الرَّحْمَنِ
الإمام القحطاني الأندلسي,الكامل,وَزَعَمْتُمُ أَنَّ الْبَلاَغَ لأَحْمَدٍ , في آيَةٍ مِنْ جُمْلَةِ الْقُرْآنِ,وَزَعَمْتُمُ أَنَّ الْبَلاَغَ لأَحْمَدٍ في آيَةٍ مِنْ جُمْلَةِ الْقُرْآنِ
الإمام القحطاني الأندلسي,الكامل,هَذِي الشَّقَاشِقُ وَالْمَخَارِفُ وَالْهَوَى , وَالْمَذْهَبُ الْمُسْتَحْدَثُ الشَّيْطَانِي,هَذِي الشَّقَاشِقُ وَالْمَخَارِفُ وَالْهَوَى وَالْمَذْهَبُ الْمُسْتَحْدَثُ الشَّيْطَانِي
الإمام القحطاني الأندلسي,الكامل,سَمَّيْتُمُ عِلْمَ الأُصُولِ ضِلاَلَةً , كَاسْمِ النَّبِيذِ لِخَمْرَةِ الأَدْنَانِ,سَمَّيْتُمُ عِلْمَ الأُصُولِ ضِلاَلَةً كَاسْمِ النَّبِيذِ لِخَمْرَةِ الأَدْنَانِ
الإمام القحطاني الأندلسي,الكامل,وَنَعَتْ مَحَارِمُكُمْ عَلَى أَمْثَالِكُمْ , وَاللهُ عَنْهَا صَانَنِي وَحَمَانِي,وَنَعَتْ مَحَارِمُكُمْ عَلَى أَمْثَالِكُمْ وَاللهُ عَنْهَا صَانَنِي وَحَمَانِي
الإمام القحطاني الأندلسي,الكامل,إِنِّي اعْتَصَمْتُ بِحَبْلِ شَرْعِ مُحَمَّدٍ , وَعَضَضْتُهُ بِنَوَاجِذِ الأَسْنَانِ,إِنِّي اعْتَصَمْتُ بِحَبْلِ شَرْعِ مُحَمَّدٍ وَعَضَضْتُهُ بِنَوَاجِذِ الأَسْنَانِ
الإمام القحطاني الأندلسي,الكامل,أَشَعَرْتُمُ يَا أَشْعَرِيَّةُ أَنَّنِي , طُوفَانُ بَحْرٍ أَيُّمَا طُوفَانِ,أَشَعَرْتُمُ يَا أَشْعَرِيَّةُ أَنَّنِي طُوفَانُ بَحْرٍ أَيُّمَا طُوفَانِ
الإمام القحطاني الأندلسي,الكامل,أَنَ هَمُّكُمْ أَنَ غَمُّكُمْ أَنَ سُقْمُكُمْ , أَنَ سُمُّكُمْ في السِّرِّ وَالإِعْلاَنِ,أَنَ هَمُّكُمْ أَنَ غَمُّكُمْ أَنَ سُقْمُكُمْ أَنَ سُمُّكُمْ في السِّرِّ وَالإِعْلاَنِ
الإمام القحطاني الأندلسي,الكامل,أَذْهَبْتُمُ نُورَ الْقُرَانِ وَحُسْنَهُ , مِنْ كُلِّ قَلْبٍ وَالِهٍ لَهْفَانِ,أَذْهَبْتُمُ نُورَ الْقُرَانِ وَحُسْنَهُ مِنْ كُلِّ قَلْبٍ وَالِهٍ لَهْفَانِ
الإمام القحطاني الأندلسي,الكامل,فَوَحَقِّ جَبَّارٍ عَلَى الْعَرْشِ اسْتَوَى , مِنْ غَيْرِ تَمْثِيلٍ كَقَوْلِ الْجَانِي,فَوَحَقِّ جَبَّارٍ عَلَى الْعَرْشِ اسْتَوَى مِنْ غَيْرِ تَمْثِيلٍ كَقَوْلِ الْجَانِي
الإمام القحطاني الأندلسي,الكامل,وَوَحَقِّ مَنْ خَتَمَ الرِّسَالَةَ وَالْهُدَى , بِمُحَمَّدٍ فَزَهَا بِهِ الْحَرَمَانِ,وَوَحَقِّ مَنْ خَتَمَ الرِّسَالَةَ وَالْهُدَى بِمُحَمَّدٍ فَزَهَا بِهِ الْحَرَمَانِ
الإمام القحطاني الأندلسي,الكامل,لأُقَطِّعَنَّ بِمِعْوَلِي أَعْرَاضَكُمْ , مَا دَامَ يَصْحَبُ مُهْجَتِي جُثْمَانِي,لأُقَطِّعَنَّ بِمِعْوَلِي أَعْرَاضَكُمْ مَا دَامَ يَصْحَبُ مُهْجَتِي جُثْمَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأَهْجُوَنَّكُمُ وَأَثْلِبُ حِزْبَكُمْ , حَتَّى تُغَيِّبَ جُثَّتِي أَكْفَانِي,وَلأَهْجُوَنَّكُمُ وَأَثْلِبُ حِزْبَكُمْ حَتَّى تُغَيِّبَ جُثَّتِي أَكْفَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأَهْتِكَنَّ بِمَنْطِقِي أَسْتَارَكُمْ , حَتَّى أُبَلِّغَ قَاصِيًا أَوْ دَانِي,وَلأَهْتِكَنَّ بِمَنْطِقِي أَسْتَارَكُمْ حَتَّى أُبَلِّغَ قَاصِيًا أَوْ دَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأَهْجُوَنَّ صَغِيرَكُمْ وَكَبِيرَكُمْ , غَيْظًا لِمَنْ قَدْ سَبَّنِي وَهَجَانِي,وَلأَهْجُوَنَّ صَغِيرَكُمْ وَكَبِيرَكُمْ غَيْظًا لِمَنْ قَدْ سَبَّنِي وَهَجَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأُنْزِلَنَّ بِكُمْ أَلِيمَ صَوَاعِقِي , وَلَتُحْرِقَنَّ كُبُودَكُمْ نِيرَانِي,وَلأُنْزِلَنَّ بِكُمْ أَلِيمَ صَوَاعِقِي وَلَتُحْرِقَنَّ كُبُودَكُمْ نِيرَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأَقْطَعَنَّ بِسَيْفِ حَقِّي زُورَكُمْ , وَلَيُخْمِدَنَّ شُوَاظَكُمْ طُوْفَانِي,وَلأَقْطَعَنَّ بِسَيْفِ حَقِّي زُورَكُمْ وَلَيُخْمِدَنَّ شُوَاظَكُمْ طُوْفَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأَقْصِدَنَّ اللهَ في خِذْلاَنِكُمْ , وَلَيَمْنَعَنَّ جَمِيعَكُمْ خِذْلاَنِي,وَلأَقْصِدَنَّ اللهَ في خِذْلاَنِكُمْ وَلَيَمْنَعَنَّ جَمِيعَكُمْ خِذْلاَنِي
الإمام القحطاني الأندلسي,الكامل,وَلأَحْمِلَنَّ عَلَى عُتَاةِ طُغَاتِكُمْ , حَمْلَ الأُسُودِ عَلَى قَطِيعِ الضَّانِ,وَلأَحْمِلَنَّ عَلَى عُتَاةِ طُغَاتِكُمْ حَمْلَ الأُسُودِ عَلَى قَطِيعِ الضَّانِ
الإمام القحطاني الأندلسي,الكامل,وَلأَرْمِيَنَّكُمُ بِصَخْرِ مَجَانِقِي , حَتَّى يَهِدَّ عُتُوَّكُمْ سُلْطَانِي,وَلأَرْمِيَنَّكُمُ بِصَخْرِ مَجَانِقِي حَتَّى يَهِدَّ عُتُوَّكُمْ سُلْطَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأَكْتُبَنَّ إِلَى الْبِلاَدِ بِسَبِّكُمْ , فَيَسِيرَ سَيْرَ الْبُزْلِ بِالرُّكْبَانِ,وَلأَكْتُبَنَّ إِلَى الْبِلاَدِ بِسَبِّكُمْ فَيَسِيرَ سَيْرَ الْبُزْلِ بِالرُّكْبَانِ
الإمام القحطاني الأندلسي,الكامل,وَلأُدْحِضَنَّ بِحُجَّتِي شُبُهَاتِكُمْ , حَتَّى يُغَطِّيَ جَهْلَكُمْ عِرْفَانِي,وَلأُدْحِضَنَّ بِحُجَّتِي شُبُهَاتِكُمْ حَتَّى يُغَطِّيَ جَهْلَكُمْ عِرْفَانِي
الإمام القحطاني الأندلسي,الكامل,وَلأَغْضَبَنَّ لِقَوْلِ رَبِّي فِيكُمُ , غَضَبَ النُّمُورِ وَجُمْلَةِ الْعِقْبَانِ,وَلأَغْضَبَنَّ لِقَوْلِ رَبِّي فِيكُمُ غَضَبَ النُّمُورِ وَجُمْلَةِ الْعِقْبَانِ
الإمام القحطاني الأندلسي,الكامل,وَلأَضْرِبَنَّكُمُ بِصَارِمِ مِقْوَلِي , ضَرْبًا يُزَعْزِعُ أَنْفُسَ الشُّجْعَانِ ,وَلأَضْرِبَنَّكُمُ بِصَارِمِ مِقْوَلِي ضَرْبًا يُزَعْزِعُ أَنْفُسَ الشُّجْعَانِ 
الإمام القحطاني الأندلسي,الكامل,وَلأَسْعَطَنَّ مِنَ الْفُضُولِ أُنُوفَكُمْ , سَعْطًا يُعَطَّسُ مِنْهُ كُلُّ جَبَانِ,وَلأَسْعَطَنَّ مِنَ الْفُضُولِ أُنُوفَكُمْ سَعْطًا يُعَطَّسُ مِنْهُ كُلُّ جَبَانِ
الإمام القحطاني الأندلسي,الكامل,إِنِّي بِحَمْدِ اللهِ عِنْدَ قِتَالِكُمْ , لَمُحَكَّمٌ في الْحَرْبِ ثَبْتُ جَنَانِ,إِنِّي بِحَمْدِ اللهِ عِنْدَ قِتَالِكُمْ لَمُحَكَّمٌ في الْحَرْبِ ثَبْتُ جَنَانِ
الإمام القحطاني الأندلسي,الكامل,وَإِذَا ضَرَبْتُ فَلاَ تَخِيبُ مَضَارِبِي , وَإِذَا طَعَنْتُ فَلاَ يَرُوغُ طِعَانِي,وَإِذَا ضَرَبْتُ فَلاَ تَخِيبُ مَضَارِبِي وَإِذَا طَعَنْتُ فَلاَ يَرُوغُ طِعَانِي
الإمام القحطاني الأندلسي,الكامل,وَإِذَا حَمَلْتُ عَلَى الْكَتِيبَةِ مِنْكُمُ , مَزَّقْتُهَا بِلَوَامِعِ الْبُرْهَانِ,وَإِذَا حَمَلْتُ عَلَى الْكَتِيبَةِ مِنْكُمُ مَزَّقْتُهَا بِلَوَامِعِ الْبُرْهَانِ
الإمام القحطاني الأندلسي,الكامل,الشَّرْعُ وَالْقُرْآنُ أَكْبَرُ عُدَّتِي , فَهُمَا لِقَطْعِ حِجَاجِكُمْ سَيْفَانِ,الشَّرْعُ وَالْقُرْآنُ أَكْبَرُ عُدَّتِي فَهُمَا لِقَطْعِ حِجَاجِكُمْ سَيْفَانِ
الإمام القحطاني الأندلسي,الكامل,ثَقُلاَ عَلَى أَبْدَانِكُمْ وَرُؤُوسِكُمْ , فَهُمَا لِكَسْرِ رُؤُوسِكُمْ حَجَرَانِ,ثَقُلاَ عَلَى أَبْدَانِكُمْ وَرُؤُوسِكُمْ فَهُمَا لِكَسْرِ رُؤُوسِكُمْ حَجَرَانِ
الإمام القحطاني الأندلسي,الكامل,إِنْ أَنْتُمُ سَالَمْتُمُ سُولِمْتُمُ , وَسَلِمْتُمُ مِنْ حَيْرَةِ الْخِذْلاَنِ,إِنْ أَنْتُمُ سَالَمْتُمُ سُولِمْتُمُ وَسَلِمْتُمُ مِنْ حَيْرَةِ الْخِذْلاَنِ
الإمام القحطاني الأندلسي,الكامل,وَلَئِنْ أَبَيْتُمْ وَاعْتَدَيْتُمْ في الْهَوَى , فَنِضَالُكُمْ في ذِمَّتِي وَضَمَانِي,وَلَئِنْ أَبَيْتُمْ وَاعْتَدَيْتُمْ في الْهَوَى فَنِضَالُكُمْ في ذِمَّتِي وَضَمَانِي
الإمام القحطاني الأندلسي,الكامل,يَا أَشْعَرِيَّةُ يَا أَسَافِلَةَ الْوَرَى , يَا عُمْيُ يَا صُمٌّ بِلاَ آذَانِ,يَا أَشْعَرِيَّةُ يَا أَسَافِلَةَ الْوَرَى يَا عُمْيُ يَا صُمٌّ بِلاَ آذَانِ
الإمام القحطاني الأندلسي,الكامل,إِنِّي لأُبْغِضُكُمْ وَأُبْغِضُ حِزْبَكُمْ , بُغْضًا أَقَلُّ قَلِيلِهِ أَضْغَانِي,إِنِّي لأُبْغِضُكُمْ وَأُبْغِضُ حِزْبَكُمْ بُغْضًا أَقَلُّ قَلِيلِهِ أَضْغَانِي
الإمام القحطاني الأندلسي,الكامل,لَوْ كُنْتُ أَعْمَى الْمُقْلَتَيْنِ لَسَرَّنِي , كَيْلاَ يَرَى إِنْسَانَكُمْ إِنْسَانِي,لَوْ كُنْتُ أَعْمَى الْمُقْلَتَيْنِ لَسَرَّنِي كَيْلاَ يَرَى إِنْسَانَكُمْ إِنْسَانِي
الإمام القحطاني الأندلسي,الكامل,تَغْلِي قُلُوبُكُمُ عَلَيَّ بِحَرِّهَا , حَنَقًا وَغَيْظًا أَيَّمَا غَلَيَانِ,تَغْلِي قُلُوبُكُمُ عَلَيَّ بِحَرِّهَا حَنَقًا وَغَيْظًا أَيَّمَا غَلَيَانِ
